"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"13706","1","2018","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","22","34","0","3","48","2L1.1",2018
"13707","1","2018","46","46","0","0","0","0","0","0","1","0","1","-2","0","1","1","34","34","0","0","","2D1.1",2018
"13708","1","2018","9","21","11","0","0","0","0","0","NA","0","1","0","0","3","0","36","21","1","3","48","2L1.2",2018
"13709","1","2018","18","15","3","0","0","0","0","0","NA","0","2","0","0","3","0","49","9","1","0","","2L1.2",2018
"13710","1","2018","12.03","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","36","6","1","5","17 1200 1200 703","2L1.2",2018
"13711","1","2018","16","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","52","0","1","0","","2L1.2",2018
"13712","1","2018","66","57","0","0","0","120","0","0","1","0","1","0","0","1","0","59","12","0","0","","2D1.1",2018
"13713","1","2018","10","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","32","6","1","0","","2L1.2",2018
"13714","10","2017","33","63","4","0","0","0","0","0","NA","0","1","0","4","2","0","47","34","0","8","1205","2B1.1",2018
"13715","2","2018","5","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","38","6","1","7","2 3 1206 60 61 673 740 747","2L1.2",2018
"13716","1","2018","7.56","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","25","9","1","3","48","2L1.2",2018
"13717","1","2018","34","34","4","0","0","24","0","0","NA","0","NA","0","0","2","1","34","34","1","0","","2B1.1",2018
"13718","1","2018","6","10","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","29","NA","1","3","48","NA",2018
"13719","1","2018","18","51","13","0","0","0","0","0","NA","0","1","0","0","3","0","32","3","1","5","17 1200 1200 703","2L1.2",2018
"13720","1","2018","0.03","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","28","NA","1","3","48","NA",2018
"13721","1","2018","60","77","13","0","0","0","0","0","NA","0","1","0","0","2","0","26","21","0","8","1211 61 741 826","2K2.1",2018
"13722","1","2018","57","168","0","0","0","120","0","0","0","0","1","0","2","3","0","29","12","0","2","19 703","2S1.1",2018
"13723","1","2018","0.03","12","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","19","NA","1","3","11 48 3 676","NA",2018
"13724","2","2018","87","87","1","0","0","120","0","0","1","0","1","0","0","3","0","50","9","1","0","","2D1.1",2018
"13725","10","2017","9","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","22","9","1","6","2 3 61","2L1.2",2018
"13726","1","2018","30","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","25","12","1","3","48 1 2 3 11 679","2D1.1",2018
"13727","1","2018","24","18","6","0","0","0","0","0","0","0","1","0","0","2","1","56","16","0","0","","2D1.1",2018
"13728","2","2018","10","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","36","NA","1","3","48","2L1.2",2018
"13729","1","2018","4","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","21","NA","0","0","","NA",2018
"13730","1","2018","71","87","4","0","0","0","0","0","0","0","2","0","0","3","0","32","21","0","3","48","2D1.1",2018
"13731","1","2018","87","87","0","0","0","60","0","0","0","0","1","0","2","3","0","37","6","1","0","","2D1.1",2018
"13732","2","2018","172","210","1","0","1","60","0","0","0","0","1","0","4","3","0","26","12","0","8","2 3 11 1200 61 1200","2D1.1",2018
"13733","2","2018","130","130","6","1","0","84","0","0","NA","0","1","0","0","2","0","25","21","0","0","","2B3.1",2018
"13734","1","2018","41","46","4","0","0","0","0","0","NA","0","1","0","0","2","0","22","12","0","5","1200 1200","2K2.1",2018
"13735","1","2018","12.03","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","47","0","1","3","48","2L1.2",2018
"13736","10","2017","78","92","24","0","1","0","0","0","0","0","1","0","0","1","0","37","12","0","8","61 826","2D1.1",2018
"13737","1","2018","12","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","38","10","0","8","1 3 14 17 1200 703 777","2L1.1",2018
"13738","1","2018","24","70","0","0","0","120","0","0","1","0","2","-2","0","3","0","21","12","1","3","48 703","2D1.1",2018
"13739","2","2018","9","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","28","10","1","3","48","2L1.2",2018
"13740","2","2018","7.53","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","1","0","","2L1.2",2018
"13741","2","2018","8.46","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","28","0","1","0","","2L1.2",2018
"13742","1","2018","4","24","0","0","0","0","0","0","NA","0","2","0","0","6","0","42","34","1","8","2 3 4 7","2B5.3",2018
"13743","2","2018","7.2","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","9","1","0","","2L1.2",2018
"13744","2","2018","18","30","4","0","0","0","0","0","0","0","1","-2","0","3","1","32","34","0","3","48","2D1.1",2018
"13745","2","2018","60","57","11","0","0","0","0","0","NA","0","1","0","0","6","0","33","21","0","0","","2K2.1",2018
"13746","2","2018","9","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","27","6","1","0","","2L1.2",2018
"13747","10","2017","12.03","30","4","0","0","0","0","0","NA","0","2","0","0","2","0","32","9","0","8","2 16 668","2K2.1",2018
"13748","2","2018","6","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","0","1","0","","2L1.2",2018
"13749","2","2018","7.33","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","51","5","1","0","","2L1.2",2018
"13750","2","2018","36","87","0","0","0","120","0","0","1","0","3","0","0","2","0","30","32","0","8","61 1200 686","2D1.1",2018
"13751","2","2018","46","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","31","10","0","3","48 61","2D1.1",2018
"13752","2","2018","16","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","34","4","1","0","","2L1.2",2018
"13753","2","2018","8","18","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","9","1","3","48 1 2 3","2L1.1",2018
"13754","2","2018","34","42","9","0","0","24","0","0","NA","0","3","0","0","2","0","29","34","0","8","2 1206 17 1200 60 61 1200 650","2B1.1",2018
"13755","2","2018","57","57","7","0","0","0","0","0","NA","0","1","0","0","2","0","25","34","0","0","","2K2.1",2018
"13756","2","2018","24","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","41","10","1","6","2 3 61","2L1.2",2018
"13757","2","2018","163","248","3","1","0","180","0","0","0","0","1","0","2","3","0","34","6","1","2","19","2D1.1",2018
"13758","10","2017","24","24","8","0","0","0","0","0","NA","0","1","0","0","2","0","32","9","0","0","","2K2.1",2018
"13759","2","2018","7","4","2","0","0","0","0","0","0","0","1","-2","0","3","1","48","12","0","0","48","2D1.1",2018
"13760","2","2018","37","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","59","6","1","3","48 703","2D1.1",2018
"13761","2","2018","168","292","16","0","0","240","0","0","0","0","1","0","0","1","0","51","16","0","2","19","2D1.1",2018
"13762","2","2018","77","77","15","0","0","60","0","0","0","0","1","0","0","2","0","35","10","0","0","","2D1.1",2018
"13763","2","2018","0","1","2","0","0","0","0","0","NA","0","4","0","0","1","0","31","34","0","8","1205","2B1.1",2018
"13764","1","2018","28","41","5","0","0","0","0","0","NA","0","1","0","0","2","0","25","12","0","8","684","2E1.1",2018
"13765","2","2018","140","188","21","0","1","60","1","0","0","0","1","0","0","6","0","42","9","0","4","741 61 676","2D1.1",2018
"13766","2","2018","147","135","22","1","0","84","0","0","NA","0","1","0","0","2","0","23","21","0","0","","2B3.1",2018
"13767","2","2018","60","NA","8","1","NA","60","NA","NA","NA","0","1","NA","NA","3","0","26","34","0","0","","NA",2018
"13768","2","2018","24","37","9","0","0","0","0","0","NA","0","1","0","0","3","0","33","11","1","8","2 3 60 61 1202 828","2L1.2",2018
"13769","10","2017","1.76","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","NA","1","0","","2L1.2",2018
"13770","2","2018","124","271","17","1","0","120","0","0","NA","0","1","0","0","2","0","50","12","0","2","19 2 3 4 1206 60 61","2E1.4",2018
"13771","2","2018","3.07","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","36","NA","1","0","","2L1.2",2018
"13772","2","2018","160","151","8","0","0","120","0","0","NA","0","1","0","0","2","0","27","32","0","0","","2G1.3",2018
"13773","2","2018","2.2","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","33","NA","1","3","48","2L1.2",2018
"13774","2","2018","1.39","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","6","1","0","","2L1.2",2018
"13775","2","2018","188","151","23","0","0","120","0","0","0","0","1","0","0","1","0","44","21","0","0","","2D1.1",2018
"13776","2","2018","5.72","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","42","9","1","0","","2L1.2",2018
"13777","2","2018","2.16","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","38","NA","1","0","","2L1.2",2018
"13778","2","2018","5.36","12","2","0","0","0","0","0","0","0","1","-2","0","3","0","20","9","0","8","63 64","2D1.1",2018
"13779","2","2018","3.36","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","NA","1","0","","2L1.2",2018
"13780","10","2017","63","77","17","0","0","0","0","0","NA","0","1","0","0","3","0","53","6","1","3","48","2L1.2",2018
"13781","10","2017","24","78","3","0","0","0","0","0","0","0","2","0","0","2","0","51","21","0","2","19","2D1.1",2018
"13782","2","2018","36","120","6","0","0","120","0","0","0","0","1","0","0","1","0","37","11","0","2","19 673 831","2D1.1",2018
"13783","2","2018","78","70","11","0","0","0","0","0","NA","0","1","0","0","2","0","39","34","0","0","","2K2.1",2018
"13784","2","2018","75","97","3","0","0","0","0","0","0","0","3","0","0","1","0","60","12","0","4","747","2D1.1",2018
"13785","2","2018","120","120","1","0","1","120","0","0","0","0","1","0","0","3","0","45","21","0","0","","2D1.1",2018
"13786","2","2018","27","24","5","0","0","0","0","0","0","0","1","-2","0","3","1","27","12","0","0","","2D1.1",2018
"13787","2","2018","97","120","2","0","0","120","0","0","0","0","3","0","0","2","0","31","34","0","2","19 2 1209 61 673 1200","2D1.1",2018
"13788","2","2018","4","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","48","8","1","0","","2L2.2",2018
"13789","2","2018","120","188","22","0","0","60","1","0","0","0","1","0","0","2","0","49","10","0","4","1200 1211 15 313 650","2D1.1",2018
"13790","2","2018","22","21","9","0","0","0","0","0","NA","0","1","0","0","2","0","30","9","0","0","","2K2.1",2018
"13791","2","2018","9","12","3","0","0","0","0","0","0","0","2","0","0","1","1","22","10","0","2","19 24 673","2D1.1",2018
"13792","10","2017","13.53","12","0","0","0","0","0","0","NA","0","1","0","0","3","0","35","9","0","0","","2L1.1",2018
"13793","2","2018","0","0","1","0","0","0","0","0","NA","0","1","0","0","3","1","31","NA","1","0","48","2L1.2",2018
"13794","2","2018","26","33","0","0","0","0","0","0","NA","0","2","0","2","1","0","37","9","0","2","19 676 831","2S1.1",2018
"13795","2","2018","11.76","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","33","8","1","3","48","2L1.2",2018
"13796","2","2018","36","70","1","0","0","0","0","0","1","0","3","-4","0","2","0","65","32","0","2","19 2 3 4 11 14 1200 834","2D1.1",2018
"13797","2","2018","11","10","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","10","1","0","","2K2.1",2018
"13798","2","2018","11","6","0","0","0","0","0","0","NA","0","1","0","0","3","1","31","16","1","0","","2B1.1",2018
"13799","2","2018","106","106","5","1","0","60","0","0","NA","0","1","0","0","2","0","33","9","0","0","","2K2.1",2018
"13800","2","2018","3.26","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","30","NA","1","0","","2L1.2",2018
"13801","2","2018","13","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","46","4","1","3","48","2L1.2",2018
"13802","1","2018","15","12","0","0","0","0","0","0","NA","0","3","0","0","3","0","51","12","0","0","","2B1.1",2018
"13803","10","2017","108","108","6","0","1","0","0","0","0","0","1","0","0","1","0","27","8","0","0","","2D1.1",2018
"13804","1","2018","108","168","0","0","0","120","0","0","1","0","2","0","0","3","1","26","11","0","3","48","2D1.1",2018
"13805","1","2018","0.03","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","48","NA","1","3","48","NA",2018
"13806","2","2018","24","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","37","6","1","6","1 2 3","2L1.2",2018
"13807","2","2018","6.23","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","46","0","1","0","","2L1.2",2018
"13808","11","2017","51","63","0","0","0","0","0","0","1","0","1","-2","0","3","0","25","34","0","8","2 3 4 1206 17 60 61 62 1200 686","2D1.1",2018
"13809","2","2018","90","108","0","0","0","120","0","0","1","0","1","0","0","3","0","41","8","1","8","2 3 4 16 1200 61 1200","2D1.1",2018
"13810","2","2018","37","78","0","0","0","0","0","0","NA","0","2","0","0","1","0","63","16","0","4","14","2G2.2",2018
"13811","1","2018","32.46","120","0","0","0","120","0","0","0","0","1","0","0","2","0","47","8","1","2","19","2D1.1",2018
"13812","2","2018","7.49","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","24","0","1","0","","2L1.2",2018
"13813","2","2018","12.03","10","9","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","0","48","2L1.2",2018
"13814","10","2017","50","63","14","0","0","0","0","0","NA","0","1","0","0","2","0","32","12","0","2","19","2K2.1",2018
"13815","2","2018","12","78","0","0","0","0","0","0","NA","0","2","0","0","1","0","54","21","0","8","44 61 676","2G2.2",2018
"13816","2","2018","15","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","24","11","0","3","48","2L1.1",2018
"13817","2","2018","6.03","8","2","0","0","0","0","0","NA","0","3","0","0","3","1","41","6","0","2","19 2 3 16 17 668 673 686 730 741 831","2B1.1",2018
"13818","2","2018","470","9996","6","0","0","9996","1","0","0","1","1","0","0","6","0","49","22","0","0","","2D1.1",2018
"13819","2","2018","24","46","0","0","0","0","0","0","NA","0","2","0","2","6","1","56","12","0","2","19","2B1.1",2018
"13820","2","2018","18","27","0","0","0","0","0","0","NA","0","2","0","0","1","0","36","34","0","8","1211 16 61 1200","2B1.1",2018
"13821","2","2018","1.33","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","30","9","1","0","","2L1.2",2018
"13822","2","2018","0","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","38","21","1","0","","2L1.2",2018
"13823","2","2018","0.03","8","1","0","0","0","0","0","NA","0","1","0","0","1","0","22","0","0","0","","2A2.4",2018
"13824","2","2018","0","135","0","0","0","0","0","0","1","0","2","0","0","2","1","30","12","0","2","17 19 1200 1200","2D1.1",2018
"13825","10","2017","12","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","6","2 3 4 61","2L1.2",2018
"13826","2","2018","70","87","0","0","0","0","0","0","NA","0","2","0","0","3","0","23","21","0","8","1206 17 60 1200 703 873","2G2.2",2018
"13827","2","2018","108","147","7","1","0","84","0","0","NA","0","1","0","0","2","0","31","34","0","7","2 3 1206 15 1209 60 61 1200 673 676 703 777 826 828","2B3.1",2018
"13828","2","2018","60","140","11","0","1","60","0","0","0","0","1","0","0","1","0","34","21","0","7","2 3 1206 15 1200 60 61 64","2D1.1",2018
"13829","2","2018","30","30","9","0","0","0","0","0","NA","0","1","0","0","1","0","30","34","0","0","","2K2.1",2018
"13830","2","2018","78","78","3","0","1","60","0","0","0","0","1","0","0","1","0","28","12","0","0","","2D1.1",2018
"13831","2","2018","150","210","11","0","0","120","0","0","0","0","1","0","0","3","0","53","22","0","8","11 16 17 18","2D1.1",2018
"13832","2","2018","84","70","8","0","0","0","0","0","0","0","1","0","0","1","0","32","21","0","0","","2D1.11",2018
"13833","2","2018","13","15","5","0","0","0","0","0","NA","0","1","0","0","1","0","45","0","0","8","2 3 4 61 676 686","2K2.1",2018
"13834","2","2018","121","97","4","0","1","0","0","0","NA","0","1","0","0","1","0","31","23","0","0","","2B3.1",2018
"13835","10","2017","39","46","1","0","1","0","0","0","NA","0","1","0","0","6","0","55","34","0","8","2 3 4 1206 1211 14 60 61 62 63 1200 313 830","2A2.2",2018
"13836","10","2017","0.03","57","6","0","0","0","0","0","0","0","1","0","0","3","1","35","12","0","4","500","2D1.1",2018
"13837","2","2018","80","110","19","0","0","0","0","0","NA","0","1","0","0","1","0","31","12","0","8","2 3 4 1206 15 61 64 673","2K2.1",2018
"13838","2","2018","240","262","2","0","0","120","0","0","0","0","1","0","4","3","0","38","6","1","4","500","2D1.1",2018
"13839","2","2018","14","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","40","21","1","0","","2L1.2",2018
"13840","11","2017","77","77","13","0","0","0","0","0","NA","0","1","0","0","1","0","34","21","0","0","","2B3.1",2018
"13841","10","2017","5.16","37","0","0","0","0","0","0","NA","0","1","0","0","NA","0","28","11","0","7","2 3 4 1206 60 61 62 1205","2K2.1",2018
"13842","2","2018","51","51","0","0","0","0","0","0","1","0","1","-2","0","1","0","31","34","0","0","","2D1.1",2018
"13843","11","2017","36","70","0","0","0","120","0","0","1","0","2","0","0","3","0","67","9","0","8","1206 11 17 60 61 650 673","2D1.1",2018
"13844","11","2017","0","63","0","0","0","0","0","0","NA","0","2","0","0","1","0","41","24","0","2","19 1206","2B1.1",2018
"13845","2","2018","210","262","8","0","0","180","1","1","NA","1","1","0","0","3","0","33","21","0","8","2 4 1206 11 15 60 61 826","2K2.1",2018
"13846","2","2018","0.03","0","1","0","0","0","0","0","NA","0","NA","0","0","3","0","31","NA","1","0","","2L1.2",2018
"13847","10","2017","8","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","25","9","1","0","","2L1.2",2018
"13848","11","2017","51","63","3","0","0","0","0","0","0","0","1","0","0","2","0","36","12","0","5","47","2D1.1",2018
"13849","11","2017","4","12","2","0","0","0","0","0","NA","0","2","0","0","1","0","34","6","0","8","2 3 4 1206 16 17 59 60 61 650 861","2B1.1",2018
"13850","2","2018","24","21","9","0","0","0","0","0","NA","0","2","0","0","2","0","48","21","0","0","","2B1.1",2018
"13851","2","2018","72","78","6","0","0","0","0","0","NA","0","2","0","0","2","0","25","12","0","8","11 61 673","2K2.1",2018
"13852","11","2017","470","9996","8","1","0","9996","0","0","NA","1","1","0","0","2","0","28","21","0","0","","2A1.1",2018
"13853","11","2017","10","10","0","0","0","0","0","0","NA","0","2","0","0","1","0","36","12","0","0","","2B1.1",2018
"13854","11","2017","0.03","33","3","0","0","0","0","0","0","0","2","0","0","2","0","22","11","0","8","2 3 4 1206 11 16 17 18 61 668 673 686 1205 831","2D1.1",2018
"13855","12","2017","33","33","23","0","0","0","0","0","NA","0","1","0","0","2","1","30","9","0","0","","2K2.1",2018
"13856","12","2017","34","37","11","0","0","0","0","0","NA","0","1","0","0","3","0","41","9","0","3","48","2L1.1",2018
"13857","12","2017","9","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","26","9","1","0","","2L1.2",2018
"13858","10","2017","1.12","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","21","11","1","0","","2L1.2",2018
"13859","2","2018","18","15","3","0","0","0","0","0","NA","0","1","0","0","1","0","40","12","0","0","","2A3.5",2018
"13860","11","2017","33","46","6","0","0","0","0","0","0","0","1","0","0","3","1","31","8","0","8","2 4 1211 15 17 61 655","2D1.1",2018
"13861","12","2017","46","57","0","0","0","120","0","0","1","0","1","0","0","3","0","20","11","0","5","11","2D1.1",2018
"13862","12","2017","57","46","9","0","0","0","0","0","NA","0","1","0","0","3","0","43","5","1","0","","2L1.2",2018
"13863","12","2017","46","46","9","0","0","0","0","0","NA","0","1","0","0","3","0","26","11","1","0","","2L1.2",2018
"13864","11","2017","97","63","0","0","0","0","0","0","NA","0","1","0","0","6","0","58","6","0","6","2 3 4 1206 23 60 61 62 500 1205","2A1.3",2018
"13865","11","2017","11","8","0","0","0","0","0","0","NA","0","2","0","0","1","0","34","34","1","0","673 703","2X4.1",2018
"13866","11","2017","0.03","0","2","0","0","0","0","0","NA","0","3","0","0","6","0","32","32","0","0","","2X3.1",2018
"13867","12","2017","37","37","8","0","0","0","0","0","NA","0","1","0","0","3","0","32","8","1","0","","2L1.2",2018
"13868","1","2018","15","21","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","11","0","3","48","2L1.1",2018
"13869","10","2017","288.59","120","7","0","0","120","0","0","0","0","1","0","0","2","0","60","21","0","0","","2D1.1",2018
"13870","1","2018","19","30","14","0","0","0","0","0","NA","0","1","0","0","3","0","30","12","1","5","17 703","2L1.2",2018
"13871","1","2018","8","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","55","9","1","5","17 703","2L1.2",2018
"13872","11","2017","9","37","0","0","0","0","0","0","NA","0","2","0","3","2","0","26","11","1","8","1206 11 1211 668","2B1.1",2018
"13873","12","2017","10","12","0","0","0","0","0","0","NA","0","1","-2","0","3","0","33","8","0","3","48","2L1.1",2018
"13874","1","2018","24","24","17","0","0","0","0","0","NA","0","1","0","0","3","0","40","6","1","0","","2L1.2",2018
"13875","1","2018","21","33","14","0","0","0","0","0","NA","0","1","0","0","3","0","30","4","1","5","1200 1200","2L1.2",2018
"13876","1","2018","480","1080","0","0","0","0","0","0","NA","1","2","0","0","1","0","36","23","0","8","2 1213 61","2G1.3",2018
"13877","1","2018","24.03","34","0","0","0","24","0","0","NA","0","2","0","0","2","0","19","12","0","8","11 60 61","2B1.1",2018
"13878","1","2018","480","840","8","0","0","180","0","0","NA","0","1","0","0","1","0","39","34","0","8","1205","2G2.2",2018
"13879","1","2018","30","30","1","0","0","0","0","0","NA","0","1","0","0","3","0","26","34","0","0","","2K2.1",2018
"13880","10","2017","2.59","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","24","NA","1","0","","2L1.2",2018
"13881","1","2018","7","21","0","0","0","0","0","0","0","0","4","0","0","3","0","28","16","1","7","2 3 4 1206 60 61 500 1205","2X4.1",2018
"13882","1","2018","47","51","17","0","0","0","0","0","NA","0","1","0","0","3","0","59","34","1","3","48","2L1.2",2018
"13883","1","2018","120","120","15","0","0","120","0","0","0","0","1","-4","0","3","0","38","11","0","0","","2D1.1",2018
"13884","1","2018","33","46","3","0","0","0","0","0","NA","0","1","0","0","3","0","32","21","0","7","2 3 4 1206 7 60 61 62 500 1205","2B3.1",2018
"13885","2","2018","46","46","1","0","0","60","0","0","1","0","1","0","0","3","0","28","9","1","0","","2D1.1",2018
"13886","1","2018","60","70","0","0","0","120","0","0","1","0","1","0","0","3","0","22","10","0","8","1209 673","2D1.1",2018
"13887","1","2018","120","NA","0","0","NA","120","NA","NA","NA","0","1","NA","NA","3","0","40","5","1","NA","","NA",2018
"13888","1","2018","18","18","0","0","0","0","0","0","NA","0","3","0","0","2","1","44","21","0","0","","2T1.4",2018
"13889","1","2018","46","37","13","0","0","0","0","0","NA","0","1","0","0","2","0","32","34","0","0","","2K2.1",2018
"13890","1","2018","18","24","18","0","0","0","0","0","NA","0","1","0","0","3","0","29","21","0","3","48","2L1.1",2018
"13891","10","2017","124","168","19","0","0","0","1","0","0","0","1","0","3","1","0","31","21","0","2","19 61 676","2D1.1",2018
"13892","10","2017","7","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","55","5","1","6","2 61","2L1.2",2018
"13893","1","2018","12.76","10","8","0","0","0","0","0","NA","0","1","0","0","1","0","45","34","0","0","","2D2.2",2018
"13894","1","2018","13","15","7","0","0","0","0","0","NA","0","1","0","0","3","1","38","10","1","3","48","2L1.2",2018
"13895","1","2018","12","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","30","6","1","0","48","2L1.2",2018
"13896","2","2018","9","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","46","34","1","0","","2L1.2",2018
"13897","1","2018","3.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","22","NA","1","0","","2L1.2",2018
"13898","1","2018","60","60","8","0","0","60","0","0","0","0","1","-2","0","3","0","25","31","1","0","","2D1.1",2018
"13899","2","2018","30","46","0","0","0","120","0","0","1","0","1","-2","0","3","0","29","9","1","3","48","2D1.1",2018
"13900","1","2018","14","24","10","0","0","0","0","0","NA","0","1","0","0","3","0","41","6","1","7","500","2L1.2",2018
"13901","1","2018","10","10","0","0","0","0","0","0","NA","0","1","0","0","6","0","28","0","1","0","","2B1.1",2018
"13902","1","2018","12.03","15","0","0","0","0","0","0","NA","0","2","0","0","3","0","33","34","0","8","2 3 1200 61 1200 677","2B1.1",2018
"13903","10","2017","7","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","34","21","1","0","","2L1.2",2018
"13904","1","2018","4","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","1","40","NA","1","3","48","NA",2018
"13905","1","2018","27","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","23","16","1","3","48 11 12 17 44 61 859","2D1.1",2018
"13906","1","2018","80","151","0","0","0","60","0","0","NA","0","2","0","0","1","0","38","21","0","8","2 3 4 1206 1211 16 1209 60 61 64 673 686 826 830 831 839 872","2G2.2",2018
"13907","1","2018","24","46","0","0","0","120","0","0","1","0","1","-2","0","3","0","23","13","1","3","48 703","2D1.1",2018
"13908","1","2018","27","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","36","34","1","3","48 16 17 44 61 665","2D1.1",2018
"13909","1","2018","8","15","8","0","0","0","0","0","NA","0","1","0","0","1","0","50","21","0","3","48 312 703 847","2L1.1",2018
"13910","1","2018","12.03","18","0","0","0","0","0","0","NA","0","1","0","0","3","0","49","32","0","3","48","2L1.1",2018
"13911","1","2018","4.26","10","1","0","0","0","0","0","NA","0","1","0","0","3","1","23","31","1","3","48 16 17 61 669","2L2.2",2018
"13912","1","2018","10","15","5","0","0","0","0","0","NA","0","1","0","0","3","0","32","37","1","3","48","2L2.2",2018
"13913","1","2018","57","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","48","34","1","3","48","2D1.1",2018
"13914","10","2017","7","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","37","9","1","0","","2L1.2",2018
"13915","1","2018","0.03","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","24","NA","1","3","48","NA",2018
"13916","1","2018","12.03","15","6","0","0","0","0","0","NA","0","2","0","0","2","0","32","32","0","8","11 1211 61 668 826","2A3.5",2018
"13917","1","2018","0.03","0","0","0","0","0","0","0","NA","0","NA","0","0","3","0","23","NA","1","0","","2L2.2",2018
"13918","1","2018","3","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","18","NA","1","3","48","NA",2018
"13919","1","2018","41","135","0","0","0","120","0","0","1","0","1","0","0","3","1","18","11","0","3","48 703","2D1.1",2018
"13920","1","2018","57","46","0","0","0","0","0","0","1","0","1","-2","0","3","0","37","4","1","0","","2D1.1",2018
"13921","1","2018","57","70","0","0","0","120","0","0","1","0","1","0","0","3","1","22","8","0","3","48","2D1.1",2018
"13922","1","2018","71","235","3","0","0","60","0","0","0","0","2","0","0","3","0","26","34","0","3","48","2D1.1",2018
"13923","1","2018","24","46","0","0","0","0","0","0","1","0","1","-2","0","3","0","38","34","1","2","19","2D1.1",2018
"13924","1","2018","144","195","5","1","1","60","0","0","NA","1","2","0","0","2","0","26","34","0","8","2 3 1206 60 61 676 650","2X3.1",2018
"13925","10","2017","6","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","43","6","1","0","","2B1.1",2018
"13926","1","2018","48","70","12","0","0","0","0","0","NA","0","1","0","0","3","0","50","11","1","8","1206 673","2L1.2",2018
