"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","BOOKERCD","reason","GDLINEHI","opafy","SENTRNGE"
"13413","1","2017","3","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","37","NA","0","0","","NA",2017,NA
"13414","10","2016","18","37","9","0","0","0","0","0","NA","0","1","0","0","3","0","33","11","1","6","48 1206 61 868","2L1.2",2017,NA
"13415","1","2017","57","151","9","0","0","0","1","0","0","0","1","-2","0","2","0","34","34","0","9","1200 1200 2 3 15 1200 61 1200 650 826","2D1.1",2017,NA
"13416","1","2017","19","21","6","0","0","0","0","0","NA","0","1","0","0","2","0","20","34","0","10","2 3 4 11 15 16 17 61 313 673","2K2.1",2017,NA
"13417","1","2017","42","70","0","0","1","0","0","0","0","0","1","0","0","3","1","36","10","0","5","19 2 3 1206 16 17 60 61 1200 846","2D1.1",2017,NA
"13418","1","2017","84","188","3","0","0","120","0","0","0","0","1","0","0","3","0","48","9","1","5","19","2D1.1",2017,NA
"13419","1","2017","10","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","9","1","0","","2L1.2",2017,NA
"13420","1","2017","57","57","8","0","0","0","0","0","0","0","1","0","0","2","0","48","21","0","0","","2D1.1",2017,NA
"13421","1","2017","57","24","8","0","0","0","0","0","NA","0","1","0","0","2","0","21","21","0","3","2 3 4 43 60 61 1200 691","2K2.1",2017,NA
"13422","1","2017","0","210","0","0","0","0","0","0","1","0","2","0","0","3","0","54","16","1","5","19","2S1.1",2017,NA
"13423","1","2017","27","46","0","0","0","0","0","0","1","0","1","0","0","3","1","62","31","1","5","19","2D1.1",2017,NA
"13424","1","2017","0","57","0","0","0","120","0","0","1","0","2","-2","0","1","0","43","34","0","5","19","2D1.1",2017,NA
"13425","10","2016","0.92","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","23","8","1","0","","2L1.2",2017,NA
"13426","1","2017","37","37","7","0","0","0","0","0","NA","0","1","0","0","2","0","25","10","0","0","","2K2.1",2017,NA
"13427","1","2017","57","57","0","0","0","0","0","0","0","0","2","0","0","3","0","39","6","0","0","","2D1.1",2017,NA
"13428","1","2017","48","70","0","0","0","0","0","0","1","0","1","-2","0","3","0","42","34","1","6","48","2D1.1",2017,NA
"13429","2","2017","3.33","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","2","0","28","NA","0","0","","NA",2017,NA
"13430","1","2017","60","60","4","0","0","60","0","0","0","0","2","0","0","3","0","21","34","0","0","","2D1.1",2017,NA
"13431","1","2017","28","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","52","4","1","0","","2L1.2",2017,NA
"13432","2","2017","21","21","9","0","0","0","0","0","NA","0","1","0","0","1","0","32","21","0","0","","2K2.1",2017,NA
"13433","1","2017","4.36","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","47","34","1","0","","2L1.2",2017,NA
"13434","2","2017","12.03","24","0","0","0","0","0","0","NA","0","2","0","0","1","0","52","12","0","10","2 3 4 60 61 1205","2B1.1",2017,NA
"13435","2","2017","360","360","11","0","0","240","1","0","0","0","1","0","4","2","0","44","21","0","0","","2S1.1",2017,NA
"13436","10","2016","1.95","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","24","NA","1","0","","2L1.2",2017,NA
"13437","2","2017","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","18","6","0","0","","2D1.1",2017,NA
"13438","2","2017","24","24","0","0","0","60","0","0","1","0","1","0","0","3","0","62","16","1","0","","2D1.1",2017,NA
"13439","1","2017","33","33","0","0","1","0","0","0","NA","0","1","-2","0","3","0","20","22","0","0","","2B3.1",2017,NA
"13440","1","2017","12.03","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","35","4","1","8","1200 1200","2L1.2",2017,NA
"13441","2","2017","42","48","11","0","0","24","0","0","NA","0","1","0","0","6","1","25","12","0","10","2 3 4 11 15 1200 60 61 64 66 1200","2B1.1",2017,NA
"13442","1","2017","6","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","33","12","1","0","48","2L1.2",2017,NA
"13443","2","2017","33","27","10","0","0","0","0","0","NA","0","1","0","0","2","0","22","11","0","0","","2K2.1",2017,NA
"13444","2","2017","0","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","56","NA","0","0","","NA",2017,NA
"13445","2","2017","18","18","6","0","0","0","0","0","NA","0","1","0","0","1","0","34","7","0","0","","2A3.5",2017,NA
"13446","2","2017","12","21","0","0","0","0","0","0","NA","0","2","0","0","3","0","40","23","0","10","1209 673 686","2B1.1",2017,NA
"13447","10","2016","24","41","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","21","1","10","2","2L1.2",2017,NA
"13448","10","2016","57","57","9","0","0","0","0","0","NA","0","1","0","0","2","0","22","21","0","0","","2K2.1",2017,NA
"13449","2","2017","16","10","4","0","0","0","0","0","NA","0","1","0","0","2","0","23","21","0","0","","2K2.1",2017,NA
"13450","2","2017","8","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","27","34","1","6","48","2L1.2",2017,NA
"13451","2","2017","192","188","26","0","0","180","0","1","NA","0","1","0","0","1","0","32","11","0","0","","2K2.1",2017,NA
"13452","2","2017","37","37","1","0","0","0","0","0","NA","0","2","0","0","1","0","50","34","0","0","","2B5.3",2017,NA
"13453","2","2017","0","57","1","0","0","0","0","0","NA","0","3","0","0","3","0","69","12","0","5","19","2C1.1",2017,NA
"13454","2","2017","0","2","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","1","33","NA","1","11","1205","NA",2017,NA
"13455","2","2017","130","121","3","0","1","120","0","0","0","0","1","-2","0","3","0","31","9","1","0","","2D1.1",2017,NA
"13456","2","2017","50","63","0","0","0","0","0","0","1","0","1","-2","0","3","0","45","6","1","10","17 44 60 61 650","2D1.1",2017,NA
"13457","2","2017","60","70","0","0","0","0","0","0","1","0","1","-2","0","3","0","29","12","0","10","16 61 826","2D1.1",2017,NA
"13458","2","2017","24","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","48","9","1","4","48 2 3 4","2L1.2",2017,NA
"13459","10","2016","36","10","6","0","1","0","0","0","0","0","1","0","0","2","0","45","21","0","3","4 28 1200 60 61 1200 703","2D1.1",2017,NA
"13460","2","2017","10","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","39","0","1","0","","2L1.2",2017,NA
"13461","2","2017","35","135","0","0","0","120","0","0","1","0","1","0","0","3","0","35","6","1","0","","2D1.1",2017,NA
"13462","2","2017","30","51","1","0","0","0","0","0","1","0","1","-2","0","3","0","31","9","1","5","19 48","2D1.1",2017,NA
"13463","2","2017","27","27","10","0","0","0","0","0","NA","0","1","0","0","2","0","34","34","0","0","","2G1.1",2017,NA
"13464","2","2017","16","10","0","0","0","0","0","0","NA","0","1","0","0","6","0","38","10","0","0","","2A2.4",2017,NA
"13465","2","2017","4.56","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","23","10","1","0","","2L1.2",2017,NA
"13466","2","2017","0","18","6","0","0","0","0","0","0","0","1","0","0","6","1","30","21","0","10","2 4 15 60 61 703","2D1.1",2017,NA
"13467","2","2017","120","120","3","0","0","120","0","0","0","0","1","0","0","2","0","56","34","0","0","","2D1.1",2017,NA
"13468","2","2017","4.6","12","0","0","0","0","0","0","NA","0","1","0","0","3","0","23","34","1","6","11 17 44 48 1200","2L1.1",2017,NA
"13469","2","2017","21","24","14","0","0","0","0","0","NA","0","1","0","0","3","0","42","8","1","6","48","2L1.2",2017,NA
"13470","10","2016","27","27","4","0","0","0","0","0","NA","0","1","0","0","2","0","25","11","0","0","","2E1.1",2017,NA
"13471","2","2017","21","21","7","0","0","0","0","0","NA","0","1","0","0","2","0","29","34","0","0","","2K2.1",2017,NA
"13472","2","2017","41","60","2","0","0","60","0","0","0","0","1","0","0","3","0","34","11","0","5","19","2D1.1",2017,NA
"13473","2","2017","78","78","2","0","0","60","0","0","0","0","1","0","0","1","0","19","21","0","0","","2D1.1",2017,NA
"13474","2","2017","15","24","6","0","0","0","0","0","NA","0","1","0","0","3","0","36","12","1","6","48","2L1.2",2017,NA
"13475","1","2017","46","57","9","0","0","0","0","0","NA","0","2","0","0","2","0","27","21","0","7","500 676 15 61 730 826","2K2.1",2017,NA
"13476","2","2017","300","198","0","1","1","120","0","0","NA","0","1","0","0","2","0","23","8","0","3","2 3 4 60 61","2B3.1",2017,NA
"13477","2","2017","78","135","0","0","0","0","0","0","NA","0","1","0","0","1","0","60","34","0","7","4 1206 17 60 61 703 831","2A3.1",2017,NA
"13478","2","2017","60","168","0","0","0","60","0","0","NA","0","2","0","0","1","0","28","34","1","10","2 3 60 61 652 1200 853","2G2.1",2017,NA
"13479","2","2017","12.03","33","3","0","0","0","0","0","NA","0","2","0","0","2","0","42","12","0","10","3 60 61","2K2.1",2017,NA
"13480","2","2017","14","24","1","0","1","0","0","0","0","0","1","0","0","3","0","39","11","0","6","48","2D1.1",2017,NA
"13481","10","2016","27","24","4","0","0","24","0","0","NA","0","1","0","0","3","0","37","32","1","0","","2B1.1",2017,NA
"13482","2","2017","8","8","2","0","0","0","0","0","NA","0","2","0","0","3","0","37","12","1","0","","2L1.2",2017,NA
"13483","2","2017","36","60","0","0","0","0","0","0","NA","0","2","0","0","2","1","25","12","0","5","19","2G2.1",2017,NA
"13484","2","2017","8","12","1","0","0","0","0","0","NA","0","2","0","0","1","0","26","34","0","10","11 1200 61 1200","2B5.3",2017,NA
"13485","2","2017","12","30","1","0","0","0","0","0","0","0","2","0","0","1","0","30","16","0","10","1206","2D1.1",2017,NA
"13486","2","2017","84","135","0","0","1","60","0","0","0","0","1","0","0","2","0","27","12","0","7","500 1200","2D1.2",2017,NA
"13487","2","2017","0.82","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","49","9","1","0","","2L1.2",2017,NA
"13488","2","2017","72","188","21","0","0","0","1","0","0","0","1","0","0","3","0","34","34","0","10","2 3 4 1206 60 61 62 703 826 830","2D1.1",2017,NA
"13489","2","2017","108","121","4","0","1","0","0","0","NA","0","1","0","0","1","1","34","10","0","7","500","2B3.1",2017,NA
"13490","2","2017","30","15","6","0","0","0","0","0","NA","0","1","0","0","6","0","30","21","0","3","2 3 4 45 60 64","2A3.5",2017,NA
"13491","2","2017","18","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","33","7","1","3","1 2 3","2L1.2",2017,NA
"13492","10","2016","76","70","4","1","0","60","0","0","0","0","1","0","0","1","0","28","21","0","0","","2D1.1",2017,NA
"13493","2","2017","0","46","0","0","0","0","0","0","1","0","3","-3","0","3","1","32","10","0","10","2 15 17 60 61 650 826","2D1.1",2017,NA
"13494","2","2017","10","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","27","6","1","0","","2L1.2",2017,NA
"13495","2","2017","60","78","4","0","1","0","0","0","NA","0","1","-4","0","1","1","22","12","0","10","2 3 4 11 61 1200","2B3.1",2017,NA
"13496","2","2017","16","10","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","3","1","0","","2K2.1",2017,NA
"13497","2","2017","120","235","8","0","0","0","0","0","NA","0","1","0","0","2","0","41","9","0","10","1206 39 60 61 700","2G2.1",2017,NA
"13498","2","2017","7","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","20","6","1","0","","2L1.2",2017,NA
"13499","2","2017","60","60","5","0","0","60","0","0","0","0","1","0","0","3","0","27","10","1","0","","2D1.1",2017,NA
"13500","2","2017","70","70","0","0","0","120","0","0","1","0","1","0","0","3","0","26","9","1","0","","2D1.1",2017,NA
"13501","2","2017","2.03","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","28","NA","1","0","","2L1.2",2017,NA
"13502","2","2017","12.03","12","8","0","0","0","0","0","NA","0","1","0","2","2","0","25","21","0","0","730","2B1.1",2017,NA
"13503","10","2016","5","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","2","0","28","NA","0","NA","","NA",2017,NA
"13504","2","2017","6","12","3","0","0","0","0","0","NA","0","1","0","0","2","0","24","11","0","10","3 61 1200","2K2.1",2017,NA
"13505","2","2017","7","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","45","10","1","0","","2L1.2",2017,NA
"13506","2","2017","24","18","0","0","0","0","0","0","1","0","1","0","0","6","0","25","32","0","0","","2D1.1",2017,NA
"13507","2","2017","7","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","0","","2L1.2",2017,NA
"13508","2","2017","8","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","40","6","1","3","2 60 61","2L1.2",2017,NA
"13509","2","2017","7","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","21","1","0","","2L1.2",2017,NA
"13510","2","2017","120","151","0","0","0","60","0","0","NA","0","2","0","0","1","0","43","23","0","10","2 4 1206 7 16 60 61 63 66 1200 685 697 777","2G2.2",2017,NA
"13511","2","2017","10","10","6","0","0","0","0","0","0","0","1","0","0","3","1","29","12","0","0","","2D1.1",2017,NA
"13512","2","2017","0","10","0","0","0","0","0","0","1","0","4","0","0","6","1","25","11","0","10","2 3 1206 61","2D1.1",2017,NA
"13513","2","2017","7","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","43","5","1","0","","2L1.2",2017,NA
"13514","10","2016","3","0","0","0","0","0","0","0","NA","0","2","0","0","3","0","33","0","1","0","","2B1.1",2017,NA
"13515","2","2017","18","18","5","0","0","0","0","0","0","0","1","0","0","2","1","50","21","0","0","","2D1.1",2017,NA
"13516","2","2017","46","46","17","0","0","0","0","0","NA","0","1","0","0","2","0","30","21","0","0","","2K2.1",2017,NA
"13517","2","2017","120","120","17","0","0","0","0","0","NA","1","1","0","0","3","0","31","21","0","0","","2K2.1",2017,NA
"13518","2","2017","51","51","1","0","0","NA","0","0","0","0","1","0","0","3","0","29","10","1","0","","2D1.1",2017,NA
"13519","2","2017","6.2","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","50","0","1","0","","2L1.2",2017,NA
"13520","2","2017","30","30","4","0","0","0","0","0","NA","0","1","0","0","3","0","22","9","0","0","","2K2.1",2017,NA
"13521","2","2017","33","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","57","6","1","1","1200 1200 1200","2L1.2",2017,NA
"13522","2","2017","144","168","12","0","1","120","0","0","0","0","1","0","0","1","0","27","12","0","10","2 4 1206 11 62 64 113 676 828","2D1.1",2017,NA
"13523","2","2017","8","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","47","6","1","0","","2L1.2",2017,NA
"13524","2","2017","7","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","26","2","1","3","2","2L1.2",2017,NA
"13525","10","2016","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","34","32","1","0","48","2L1.2",2017,NA
"13526","2","2017","37","51","0","0","0","120","0","0","1","0","1","-2","0","3","0","26","9","1","7","2 60 61 650 673 730","2D1.1",2017,NA
"13527","2","2017","21","21","16","0","0","0","0","0","NA","0","1","0","0","2","0","47","12","0","0","","2J1.6",2017,NA
"13528","2","2017","7","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","37","12","1","0","","2L1.2",2017,NA
"13529","2","2017","120","135","0","0","0","120","0","0","0","0","2","0","0","3","1","34","32","0","10","61","2D1.1",2017,NA
"13530","2","2017","0","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","33","9","1","0","","2L1.2",2017,NA
"13531","2","2017","24","46","12","0","0","0","0","0","NA","0","2","0","0","1","0","39","12","0","10","17 61 686","2K2.1",2017,NA
"13532","2","2017","0.03","21","3","0","0","0","0","0","NA","0","2","0","0","2","0","25","34","0","10","3 15 17 60 61 650 675","2K2.1",2017,NA
"13533","2","2017","136","120","11","0","0","120","0","0","0","0","1","0","0","2","0","28","10","0","0","","2D1.1",2017,NA
"13534","2","2017","0","12","0","0","0","0","0","0","NA","0","2","-2","0","1","1","50","23","0","5","19","2S1.3",2017,NA
"13535","2","2017","10","21","3","0","0","0","0","0","0","0","1","0","0","1","1","57","21","0","6","48","2D1.1",2017,NA
"13536","10","2016","0","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","41","8","1","0","","2L2.2",2017,NA
"13537","2","2017","16","30","0","0","0","0","0","0","NA","0","2","0","0","1","0","56","23","0","7","1206 1209 61 673 1200 686 730","2B5.3",2017,NA
"13538","2","2017","24","0","1","0","0","0","0","0","0","0","1","0","0","3","0","30","12","0","3","2 61","2D1.1",2017,NA
"13539","2","2017","12","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","31","9","1","0","","2L1.2",2017,NA
"13540","2","2017","60","87","0","0","1","60","0","0","0","0","1","0","0","1","1","23","34","0","5","19 2 3 11 1211 15 61 824 826 1211","2D1.1",2017,NA
"13541","2","2017","27","27","11","0","0","0","0","0","NA","0","1","0","0","3","1","39","10","0","0","","2L1.1",2017,NA
"13542","2","2017","0.03","33","2","0","0","0","0","0","NA","0","3","0","0","1","0","34","34","0","10","3 4 16 17 44 57 61 1200 686","2K2.1",2017,NA
"13543","2","2017","75","75","3","0","0","24","0","0","NA","0","2","0","4","2","0","48","32","0","0","","2B1.1",2017,NA
"13544","2","2017","3","24","0","0","0","0","0","0","NA","0","1","0","0","3","1","72","16","0","7","500 2 3 1206 11 14 17 60","2T1.6",2017,NA
"13545","2","2017","15","15","4","0","0","0","0","0","NA","0","1","0","0","3","0","22","6","1","0","","2K2.1",2017,NA
"13546","2","2017","120","120","0","0","0","120","0","0","0","0","1","-2","0","3","0","47","4","1","0","","2D1.1",2017,NA
"13547","10","2016","3","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","1","0","36","NA","0","NA","","NA",2017,NA
"13548","2","2017","120","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","32","6","1","0","","2D1.1",2017,NA
"13549","2","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","2","1","21","11","0","0","","2B1.1",2017,NA
"13550","2","2017","27","37","1","0","0","0","0","0","NA","0","1","0","0","2","0","19","12","0","10","11 17 44 60 650 831","2K2.1",2017,NA
"13551","2","2017","4.63","0","0","0","0","0","0","0","NA","0","1","-2","0","3","0","20","10","1","0","","2L1.1",2017,NA
"13552","2","2017","26","30","5","0","0","0","0","0","NA","0","2","0","0","3","0","33","21","0","10","2 696","2K2.1",2017,NA
"13553","2","2017","262","NA","16","1","NA","60","NA","NA","NA","0","1","NA","NA","1","0","36","34","0","0","","NA",2017,NA
"13554","2","2017","120","120","23","0","0","0","0","0","NA","1","1","0","0","2","0","43","34","0","0","","2A2.1",2017,NA
"13555","2","2017","70","120","6","0","0","120","0","0","0","0","1","0","0","1","0","31","21","0","5","19","2D1.1",2017,NA
"13556","2","2017","132","151","3","0","0","120","0","0","0","0","2","0","2","6","0","29","12","0","10","2 3 4 60 61 831","2D1.1",2017,NA
"13557","2","2017","12.03","12","3","0","0","0","0","0","NA","0","1","0","0","2","0","67","21","0","0","","2K2.1",2017,NA
"13558","10","2016","1.66","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","28","5","1","0","","2L1.2",2017,NA
"13559","10","2016","87","87","4","0","0","60","0","0","0","0","1","0","0","3","0","24","11","0","0","","2D1.2",2017,NA
"13560","2","2017","78","70","8","0","1","60","0","0","0","0","1","0","0","2","0","27","21","0","0","","2D1.1",2017,NA
"13561","2","2017","46","46","10","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","0","0","","2K2.1",2017,NA
"13562","2","2017","80","77","18","0","0","0","0","0","NA","0","1","0","0","2","0","36","9","0","0","","2K2.1",2017,NA
"13563","2","2017","51","51","20","0","0","0","0","0","NA","0","1","0","0","2","0","33","21","0","0","","2K2.1",2017,NA
"13564","2","2017","120","151","11","0","0","0","1","0","NA","0","1","0","0","2","0","48","21","0","10","2 16 61 113 686 703","2K2.1",2017,NA
"13565","2","2017","100","120","12","0","0","120","0","0","0","0","1","-2","0","2","1","27","21","0","5","19","2D1.1",2017,NA
"13566","2","2017","24","46","0","0","0","120","0","0","1","0","1","-2","0","6","1","28","12","0","10","2 3 4 16 17 60 61 650 826","2D1.1",2017,NA
"13567","2","2017","0","0","0","0","0","0","0","0","1","0","2","0","0","3","0","29","10","0","0","","2D1.1",2017,NA
"13568","2","2017","24","78","0","0","0","120","0","0","1","0","2","0","0","1","0","46","21","0","10","17 18 44 61 668 831","2D1.1",2017,NA
"13569","2","2017","30","70","8","0","0","0","0","0","NA","0","1","0","0","2","0","28","21","0","5","19","2K2.1",2017,NA
"13570","10","2016","34","57","6","0","0","0","0","0","0","0","1","0","0","1","0","44","34","0","5","19 1211 17 61","2D1.1",2017,NA
"13571","2","2017","210","210","8","0","0","0","0","0","NA","0","1","0","2","2","0","27","21","0","0","","2A2.1",2017,NA
"13572","2","2017","12","12","3","0","0","0","0","0","NA","0","1","0","0","NA","0","24","32","0","0","","2K2.1",2017,NA
"13573","2","2017","24","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","21","1","0","","2L1.2",2017,NA
"13574","2","2017","33","33","13","0","0","0","0","0","NA","0","1","0","0","3","1","31","6","1","0","","2L1.2",2017,NA
"13575","2","2017","12.03","21","3","0","0","0","0","0","0","0","1","-2","0","3","1","32","32","0","6","48","2S1.1",2017,NA
"13576","2","2017","0","120","4","0","0","120","0","0","0","0","1","-2","0","1","1","23","12","0","5","19 60 61 67 650","2D1.1",2017,NA
"13577","2","2017","360","360","5","0","1","60","0","0","0","1","1","0","0","1","0","32","8","0","0","","2D1.1",2017,NA
"13578","2","2017","24","18","0","0","0","0","0","0","NA","0","2","0","0","2","0","23","10","0","0","","2S1.1",2017,NA
"13579","2","2017","8","48","0","0","0","0","0","0","0","0","2","-3","0","3","1","34","21","0","10","1206 1211 14 15 17 60 61 650 847","2D1.1",2017,NA
"13580","2","2017","180","176","13","1","0","84","0","0","NA","0","1","0","0","2","0","39","21","0","0","","2B3.1",2017,NA
"13581","10","2016","0","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","19","9","1","11","1205","2L1.2",2017,NA
"13582","2","2017","78","70","9","0","0","0","0","0","NA","0","3","0","0","1","0","31","34","0","0","","2K2.1",2017,NA
"13583","2","2017","360","360","6","0","1","60","0","0","0","1","1","0","0","1","0","30","9","0","0","","2D1.1",2017,NA
"13584","2","2017","3.43","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","30","NA","1","0","","2L1.2",2017,NA
"13585","2","2017","57","57","10","0","0","0","0","0","NA","0","1","0","0","2","0","28","10","0","0","","2K2.1",2017,NA
"13586","2","2017","60","60","4","0","0","60","0","0","0","0","2","0","0","2","0","38","34","0","0","","2D1.1",2017,NA
"13587","2","2017","27","57","0","0","0","24","0","0","NA","0","2","0","0","2","0","37","34","0","7","2 3 4 1206 7 15 16 17 44 60 61 673 730 826 831 868","2B1.1",2017,NA
"13588","2","2017","36","30","6","0","1","0","0","0","0","0","1","0","0","2","0","35","10","0","0","","2D1.1",2017,NA
"13589","2","2017","37","30","12","0","0","0","0","0","NA","0","1","0","0","1","0","39","12","0","0","","2K2.1",2017,NA
"13590","2","2017","14","18","11","0","0","0","0","0","NA","0","1","0","0","1","0","36","21","0","7","2 3 15 16 17 61 64 67 668 673 686 730 831","2B5.1",2017,NA
"13591","2","2017","34","30","6","0","0","0","0","0","NA","0","1","0","0","3","0","43","7","1","0","","2L1.2",2017,NA
"13592","10","2016","27","27","0","0","0","0","0","0","NA","1","3","0","2","2","0","52","16","0","0","","2B1.1",2017,NA
"13593","2","2017","18","24","5","0","0","0","0","0","NA","0","1","0","0","3","0","52","NA","1","6","48","2L1.2",2017,NA
"13594","2","2017","20","24","9","0","0","0","0","0","NA","0","1","0","0","3","0","24","6","1","6","48","2L1.2",2017,NA
"13595","2","2017","120","120","0","0","0","120","0","0","0","0","1","0","0","2","1","31","34","0","0","","2D1.1",2017,NA
"13596","2","2017","240","262","0","0","1","120","0","0","0","1","1","0","3","3","1","25","22","0","10","61 826","2D1.1",2017,NA
"13597","2","2017","24","24","13","0","0","0","0","0","NA","0","1","0","0","3","0","32","6","1","0","","2L1.2",2017,NA
"13598","2","2017","87","70","1","0","0","0","0","0","NA","0","1","0","0","2","0","47","12","0","0","","2G2.2",2017,NA
"13599","2","2017","10","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","33","3","1","0","","2L1.2",2017,NA
"13600","2","2017","8","8","0","0","0","0","0","0","NA","0","2","0","0","1","1","26","21","0","0","","2B1.1",2017,NA
"13601","2","2017","312","360","7","1","0","360","0","0","NA","0","1","0","2","1","0","36","21","0","5","19","2A4.1",2017,NA
"13602","2","2017","37","57","1","0","0","120","0","0","1","0","1","0","0","3","0","31","8","1","10","2 3 4 1206 60 61","2D1.1",2017,NA
"13603","10","2016","18","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","35","11","1","3","1 2 3 1200 860","2L1.2",2017,NA
"13604","2","2017","0","0","0","0","0","0","0","0","1","0","2","0","0","3","1","33","31","1","0","","2D1.1",2017,NA
"13605","2","2017","57","57","1","0","0","0","0","0","1","0","1","0","0","3","0","29","11","0","0","","2D1.1",2017,NA
"13606","2","2017","58","70","6","0","0","0","0","0","NA","0","1","0","0","1","0","26","9","0","10","2 3 4 15 60 61 62 64","2K2.1",2017,NA
"13607","2","2017","27","27","12","0","0","0","0","0","NA","0","1","0","0","1","0","31","21","0","0","","2K2.1",2017,NA
"13608","2","2017","110","110","14","0","0","0","0","0","0","0","1","0","0","1","0","36","23","0","0","","2D1.1",2017,NA
"13609","2","2017","120","120","12","0","0","60","0","0","0","0","1","0","0","2","0","40","21","0","0","","2D1.1",2017,NA
"13610","2","2017","96","87","0","0","0","60","0","0","0","0","1","0","0","3","0","42","6","1","0","","2D1.1",2017,NA
"13611","2","2017","57","120","5","0","0","120","0","0","0","0","1","-2","0","3","0","49","8","0","5","19","2D1.1",2017,NA
"13612","2","2017","9.43","60","0","0","0","0","0","0","1","0","1","-4","0","1","1","47","23","0","10","17 1209 650 1200 685 831 857","2D1.1",2017,NA
"13613","2","2017","48","70","1","0","0","0","0","0","0","0","1","0","2","3","0","29","21","1","10","2 1206 60 650","2S1.1",2017,NA
"13614","10","2016","8.72","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","33","9","1","0","","2L1.2",2017,NA
"13615","2","2017","5","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","23","9","1","6","48","2L1.2",2017,NA
"13616","2","2017","120","120","3","0","0","120","0","0","0","0","1","0","0","2","0","56","9","0","0","","2D1.1",2017,NA
"13617","2","2017","16","24","8","0","0","0","0","0","NA","0","1","0","0","1","0","33","34","0","5","19","2A3.5",2017,NA
"13618","2","2017","180","180","6","0","0","180","0","0","NA","0","1","0","0","2","0","41","21","0","0","","2G2.1",2017,NA
"13619","2","2017","18","46","0","0","0","0","0","0","1","0","1","0","0","3","1","31","12","1","10","2 1206","2S1.1",2017,NA
"13620","2","2017","6","15","7","0","0","0","0","0","NA","0","1","0","0","1","0","37","9","1","6","48","2L1.2",2017,NA
"13621","2","2017","360","1440","0","0","0","180","0","0","NA","0","1","0","0","1","0","39","23","0","7","2 1206 16 60 61 1200 699","2G2.1",2017,NA
"13622","2","2017","240","168","21","0","1","0","0","0","NA","0","1","0","0","2","0","31","21","0","3","2 3 4 1206 1200 60 61 1200 1200 650 691 703 826 830","2B3.1",2017,NA
"13623","2","2017","2.96","10","0","0","0","0","0","0","NA","0","2","0","0","1","1","56","21","0","10","2 3 61","2B1.1",2017,NA
"13624","2","2017","600","100","13","0","1","0","0","0","NA","0","1","0","0","1","0","37","32","0","3","2 4 1200 1200 686 777","2B3.2",2017,NA
