"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"25096","5","2021","108","70","12","0","0","0","0","0","NA","0","1","0","0","2","0","27","21","0","6","2 3 4 60 61 213 215 1200 650 703","2K2.1",2021
"25097","5","2021","84","121","0","0","0","60","0","0","NA","0","1","0","0","1","0","27","12","0","8","1211 44 61","2G2.2",2021
"25098","2","2021","0","0","0","0","0","0","0","0","NA","0","2","0","0","1","0","51","12","0","0","","2Q2.1",2021
"25099","3","2021","93","130","0","1","0","84","0","0","0","0","1","0","0","3","0","21","9","0","8","2 3 4 1206 60 61 1205","2D1.1",2021
"25100","5","2021","66","100","10","0","1","0","0","0","0","0","1","0","0","2","0","46","34","0","8","2 3 4 1200 61 668 831","2D1.1",2021
"25101","5","2021","60","97","0","0","0","60","0","0","NA","0","2","0","0","1","0","61","34","0","7","2 3 4 1206 7 60 61 64 673 741","2G2.2",2021
"25102","10","2020","23","21","0","0","0","0","0","0","NA","0","2","0","0","1","0","61","12","0","0","","2B1.1",2021
"25103","10","2020","72","63","0","0","0","60","0","0","NA","0","2","0","0","1","0","38","12","0","0","","2G2.2",2021
"25104","4","2021","60","92","16","0","0","0","0","0","NA","0","1","0","0","2","0","37","21","0","8","2 3 60 61 854","2K2.1",2021
"25105","3","2021","120","46","5","0","0","0","0","0","0","0","1","0","0","2","0","67","16","0","6","2 3 4 16 60 61 650 703","2D1.1",2021
"25106","4","2021","60","108","4","0","0","60","0","0","0","0","1","-2","0","3","0","34","6","0","3","48","2D1.1",2021
"25107","5","2021","24.03","108","6","0","0","120","0","0","2","0","2","0","0","1","1","45","23","0","7","2 3 16 38 1213 60 61 676 686 875","2D1.1",2021
"25108","4","2021","60","108","0","0","0","60","0","0","0","0","1","0","0","3","1","31","10","0","8","1211 17 61 676","2D1.1",2021
"25109","4","2021","15","46","1","0","0","60","0","0","1","0","1","-2","0","3","0","44","8","0","3","48 2 3 4 673 730 741 742","2D1.1",2021
"25110","4","2021","24","63","0","0","0","60","0","0","1","0","1","-2","0","1","1","51","23","0","3","48 3 60 61 876","2D1.1",2021
"25111","5","2021","12.03","15","3","0","0","0","0","0","0","0","2","0","0","3","0","60","7","0","7","741","2D1.1",2021
"25112","5","2021","72","70","5","0","0","60","0","0","0","0","2","0","0","2","0","50","21","0","0","","2D1.1",2021
"25113","10","2020","42","77","24","0","0","0","0","0","NA","0","1","0","0","2","0","42","34","0","4","1211 2 3 4 1206 7 1211 15 60 61 62 63 64 673","2B3.1",2021
"25114","10","2020","58","57","0","0","0","120","0","0","1","0","1","0","0","3","0","40","16","1","0","48","2D1.1",2021
"25115","4","2021","30","30","9","0","0","0","0","0","NA","0","1","0","0","3","0","47","2","1","0","","2L1.2",2021
"25116","4","2021","51","41","3","0","0","0","0","0","NA","0","1","0","0","3","0","62","24","0","0","","2B1.1",2021
"25117","4","2021","96","188","0","0","0","120","0","0","0","0","2","0","3","2","0","47","12","0","2","19","2D1.1",2021
"25118","5","2021","10","10","6","0","0","0","0","0","NA","0","1","0","0","3","1","32","10","1","0","","2L1.2",2021
"25119","4","2021","72","130","13","0","1","0","0","0","NA","0","1","0","0","2","0","25","21","0","8","2 3 4 1206 60 61 854","2B3.1",2021
"25120","5","2021","120","188","11","0","0","60","1","0","0","0","1","0","0","1","1","39","34","0","5","703 876 2 1206 60 61","2D1.1",2021
"25121","4","2021","7.99","46","4","0","0","0","0","0","0","0","2","-2","0","3","1","32","34","0","4","703 732 741 12 16 1213 676 875","2D1.1",2021
"25122","3","2021","470","9996","0","1","0","480","0","0","0","1","1","0","4","3","0","42","16","1","0","","2D1.1",2021
"25123","5","2021","12.66","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","21","12","0","3","48 876 1206 11 16 59 60 61","2D1.1",2021
"25124","5","2021","0","0","1","0","0","0","0","0","NA","0","2","0","0","1","1","40","12","0","0","","2B1.1",2021
"25125","10","2020","29","63","0","0","0","0","0","0","0","0","2","0","2","2","0","40","12","0","8","2 3 4 14 16 17 61 62 63 64 1200 831 835 876","2D1.1",2021
"25126","4","2021","46","46","0","0","0","0","0","0","0","0","1","0","0","3","0","37","12","1","0","","2D1.1",2021
"25127","5","2021","32","37","6","0","0","0","0","0","NA","0","1","0","0","2","0","25","21","0","8","2","2K2.1",2021
"25128","5","2021","3","6","0","0","0","0","0","0","NA","0","2","0","0","1","0","29","12","0","7","741","2L1.1",2021
"25129","5","2021","12.03","30","6","0","0","0","0","0","NA","0","1","0","0","3","0","47","6","1","3","48 61","2L1.2",2021
"25130","5","2021","0.03","12","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","68","NA","1","3","48 876 60 650 1209","NA",2021
"25131","5","2021","60","87","1","0","0","120","0","0","1","0","1","0","0","3","1","42","7","0","7","741","2D1.1",2021
"25132","3","2021","36","8","0","0","0","0","0","0","NA","0","2","0","0","6","0","31","21","0","1","1200 1200 2 3 4 15 1200 61 1200 672 686 1200","2B1.1",2021
"25133","5","2021","92","92","18","0","0","0","0","0","NA","0","1","0","0","2","0","39","21","0","0","","2K2.1",2021
"25134","5","2021","37","41","13","0","0","0","0","0","NA","0","1","0","0","3","0","56","8","0","3","48","2L1.1",2021
"25135","5","2021","30","30","8","0","0","0","0","0","NA","0","1","0","0","3","0","33","7","1","0","","2L1.2",2021
"25136","10","2020","12.03","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","23","21","1","8","2 3 61 649 864","2L1.2",2021
"25137","5","2021","60","108","6","0","0","60","0","0","0","0","1","0","0","2","0","30","9","0","8","2 3 12 15 17 35 60 61 675 1202 1205 831 835 876","2D1.1",2021
"25138","5","2021","7.46","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","32","6","1","8","828","2L1.2",2021
"25139","5","2021","7.16","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","52","6","1","0","","2L1.2",2021
"25140","5","2021","216","262","18","0","1","120","1","0","0","0","1","0","0","2","0","42","21","0","8","1211 15 1200 61 65 1200 1200","2D1.1",2021
"25141","3","2021","12.03","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","7","1","5","1200 1200","2L1.2",2021
"25142","5","2021","110","110","14","0","0","0","0","0","NA","0","1","0","0","3","0","52","21","0","0","","2L1.1",2021
"25143","5","2021","50","70","0","0","0","0","0","0","NA","0","2","0","0","6","0","35","12","0","2","19","2S1.1",2021
"25144","5","2021","31","33","0","0","0","0","0","0","NA","0","2","0","0","2","0","40","16","0","8","2 3 1206 14 15 17 60 61 64 650","2S1.1",2021
"25145","5","2021","50","57","9","0","0","0","0","0","NA","0","1","0","0","1","0","40","11","0","8","2 3 15 61 730","2K2.1",2021
"25146","5","2021","48","57","0","0","0","120","0","0","1","0","1","0","0","3","0","25","12","0","8","2 3 4 1200","2D1.1",2021
"25147","10","2020","224","200","10","1","0","60","0","0","NA","1","1","0","0","2","0","28","21","0","0","","2B3.1",2021
"25148","5","2021","293","235","13","0","0","120","0","0","0","0","1","0","0","3","1","43","21","0","0","","2D1.1",2021
"25149","4","2021","15","46","0","0","0","60","0","0","1","0","2","0","0","3","1","35","9","0","8","2 3 1211 16 17 60 61 860","2D1.1",2021
"25150","5","2021","168","168","5","0","0","120","0","0","0","0","1","0","0","3","0","43","21","0","0","","2D1.1",2021
"25151","5","2021","2.85","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","38","NA","1","0","","NA",2021
"25152","5","2021","10","10","1","0","0","0","0","0","NA","0","1","0","0","1","1","52","23","0","0","","2A6.1",2021
"25153","5","2021","52","46","8","0","0","0","0","0","NA","0","1","0","0","2","0","27","34","0","0","","2K2.1",2021
"25154","5","2021","6","15","4","0","0","0","0","0","NA","0","1","0","0","6","0","23","10","0","8","11 17 61 826","2K2.1",2021
"25155","5","2021","30","24","11","0","0","0","0","0","NA","0","1","0","0","2","0","33","11","0","0","","2A2.4",2021
"25156","5","2021","48","51","17","0","0","0","0","0","NA","0","1","0","0","3","0","34","11","0","3","48","2L1.1",2021
"25157","5","2021","30","92","13","0","0","0","0","0","NA","0","1","0","0","2","0","30","6","0","7","60 61","2K2.1",2021
"25158","10","2020","34","70","0","0","0","120","0","0","1","0","2","-2","0","3","0","31","11","0","3","48 876","2D1.1",2021
"25159","5","2021","5.09","6","0","0","0","0","0","0","1","0","1","0","0","3","0","19","7","1","8","11 44 61","2D1.1",2021
"25160","5","2021","180","51","1","0","0","0","0","0","NA","0","3","0","0","1","1","35","12","1","6","2 4 30 60 66 680 712","2B1.1",2021
"25161","5","2021","30","30","0","0","0","60","0","0","1","0","1","0","0","3","0","31","5","1","0","","2D1.1",2021
"25162","5","2021","87","87","0","0","0","120","0","0","1","0","1","0","0","3","1","30","10","1","0","","2D1.1",2021
"25163","5","2021","3.58","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","27","12","1","3","48","2L1.2",2021
"25164","5","2021","24","33","1","0","0","0","0","0","NA","0","3","0","0","2","0","56","34","0","8","2 3 4 1206 11 17 61","2S1.1",2021
"25165","5","2021","58","57","4","0","0","0","0","0","NA","0","1","0","0","2","0","23","11","0","0","","2K2.1",2021
"25166","5","2021","60","60","3","0","1","60","0","0","0","0","1","0","0","2","0","33","11","0","0","","2D1.1",2021
"25167","5","2021","30","24","4","0","0","0","0","0","NA","0","1","0","0","1","0","28","10","0","0","","2L1.1",2021
"25168","5","2021","2.92","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","29","8","1","3","48 2 3 60 61 703","2L1.2",2021
"25169","10","2020","0.03","21","10","0","0","0","0","0","NA","0","1","0","0","3","0","30","9","1","5","17 703","2L1.2",2021
"25170","5","2021","60","78","1","0","0","0","0","0","NA","0","2","0","0","1","0","22","34","0","8","2 3 4 1206 11 14 60 61 686 1209 831","2G2.2",2021
"25171","5","2021","0","6","0","0","0","0","0","0","NA","0","2","0","0","1","1","47","24","0","8","60 61","2B1.1",2021
"25172","5","2021","30","27","0","0","0","0","0","0","NA","0","2","0","0","1","0","45","34","0","0","","2B1.1",2021
"25173","5","2021","51","51","0","0","0","0","0","0","NA","0","2","0","0","1","0","42","24","0","0","","2B1.1",2021
"25174","5","2021","151","188","0","0","1","120","0","0","0","0","1","0","3","1","0","39","21","0","8","2 3 4 15 17 1213 61 62 831","2D1.1",2021
"25175","5","2021","6","24","0","0","0","0","0","0","NA","0","2","0","0","1","0","74","16","0","7","16 17 44 668","2T1.1",2021
"25176","5","2021","0","2","9","0","0","0","0","0","NA","0","2","0","0","1","1","27","34","0","8","703","2B1.1",2021
"25177","5","2021","18","18","3","0","0","0","0","0","NA","0","1","0","0","3","0","32","9","1","0","","2A2.4",2021
"25178","5","2021","33","51","1","0","0","0","0","0","NA","0","2","0","0","2","1","51","12","0","2","19","2B1.1",2021
"25179","5","2021","27","24","12","0","0","0","0","0","NA","0","1","-2","0","3","0","41","21","0","0","","2L1.1",2021
"25180","10","2020","0.07","0","4","0","NA","0","NA","NA","NA","0","NA","NA","NA","NA","0","30","NA","NA","0","","NA",2021
"25181","5","2021","110","100","11","0","0","60","0","0","NA","0","1","0","0","6","0","29","5","0","0","","2K2.1",2021
"25182","5","2021","20","18","4","0","0","0","0","0","NA","0","1","0","0","6","0","39","12","0","0","","2K2.1",2021
"25183","5","2021","120","120","6","0","0","120","0","0","NA","0","3","0","0","1","0","42","9","0","0","","2G2.2",2021
"25184","5","2021","6.8","51","1","0","0","120","0","0","1","0","1","-2","0","3","0","21","10","1","3","48 11 777 777","2D1.1",2021
"25185","5","2021","21","15","2","0","0","0","0","0","NA","0","1","0","0","6","0","27","12","0","0","","2A2.4",2021
"25186","5","2021","3.42","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","41","2","1","0","","2L1.2",2021
"25187","5","2021","16.95","61","0","0","0","24","0","0","NA","0","1","0","0","1","0","29","34","1","2","19 1211 652 1200 1206 777","2B1.1",2021
"25188","5","2021","33","37","0","0","0","0","0","0","NA","0","1","0","0","6","0","35","12","0","8","1211 16 17 18","2K2.1",2021
"25189","5","2021","21","70","0","0","0","120","0","0","1","0","2","-2","0","3","0","28","9","0","3","48 53 703 15 61 64 777 876","2D1.1",2021
"25190","5","2021","84","NA","0","1","NA","84","NA","NA","NA","0","2","NA","NA","1","0","19","12","0","0","","NA",2021
"25191","10","2020","32","121","7","0","0","60","0","0","2","0","1","-2","0","3","1","33","11","0","3","48 15 17 60 61 703 875 876","2D1.1",2021
"25192","5","2021","15","24","0","0","0","60","0","0","1","0","2","0","0","1","0","25","34","0","2","19","2D1.1",2021
"25193","5","2021","219","264","8","1","0","264","0","1","NA","0","1","0","0","2","0","33","12","0","2","19","2K2.1",2021
"25194","5","2021","63","63","0","0","0","0","0","0","NA","0","1","0","0","6","0","61","11","0","0","","2A1.3",2021
"25195","5","2021","12.03","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","31","6","1","8","2","2L1.2",2021
"25196","5","2021","60","110","23","0","0","60","0","0","0","0","1","-2","0","3","1","44","21","0","3","48 1206 15 61 826 830","2D1.1",2021
"25197","5","2021","144","171","0","1","1","84","0","0","NA","0","2","0","0","2","0","19","12","0","8","2 3 1206 1209 60 61 673","2B3.1",2021
"25198","5","2021","66","100","12","0","0","60","0","0","0","0","1","0","0","1","0","36","10","0","2","19 113","2D1.1",2021
"25199","5","2021","84","210","0","0","0","120","0","0","1","0","1","0","0","1","1","54","22","0","8","2 3 4 1200 61 1200 1209 846 876","2D1.1",2021
"25200","5","2021","186","168","5","0","0","120","0","0","NA","0","1","0","0","1","0","57","34","0","0","","2G2.1",2021
"25201","5","2021","168","168","0","0","0","120","0","0","0","0","1","0","0","3","0","49","12","1","0","","2D1.1",2021
"25202","10","2020","24","46","11","0","0","0","0","0","NA","0","1","0","0","3","0","29","8","1","5","703","2L1.2",2021
"25203","5","2021","18","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","63","7","1","1","500 500","2B1.1",2021
"25204","5","2021","20","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","36","NA","1","0","","2L1.2",2021
"25205","5","2021","24","37","1","0","0","0","0","0","NA","0","1","0","0","1","0","31","12","0","8","4 1211 61","2K2.1",2021
"25206","5","2021","4","0","1","0","0","0","0","0","NA","0","2","0","0","1","0","51","34","0","0","","2B1.1",2021
"25207","5","2021","60","NA","0","1","NA","60","NA","NA","NA","0","1","NA","NA","2","0","20","12","0","0","","NA",2021
"25208","5","2021","5.95","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","48","37","1","8","1206 16 17 60 61","2L1.2",2021
"25209","5","2021","130","153","8","1","0","120","0","0","0","0","1","0","0","2","0","34","12","0","8","1206 60 115","2D1.1",2021
"25210","5","2021","6","12","0","0","0","0","0","0","1","0","3","0","0","2","1","39","12","0","8","16 60 61 676 202 217 1200 650 777","2D1.1",2021
"25211","5","2021","210","235","3","0","0","120","0","0","0","0","1","0","0","3","0","29","12","0","7","500","2D1.1",2021
"25212","5","2021","24","18","0","0","0","0","0","0","0","0","1","0","0","3","0","47","12","1","0","","2D1.1",2021
"25213","10","2020","0.03","75","0","0","0","24","0","0","NA","0","1","0","0","1","0","27","33","1","2","19 17","2S1.1",2021
"25214","5","2021","72","120","10","0","1","60","0","0","0","0","1","0","0","2","0","38","12","0","8","2 3 4 1211 15 1200 60 61 62 1200","2D1.1",2021
"25215","5","2021","0","21","3","0","0","0","0","0","NA","0","2","0","0","2","0","35","12","0","8","2 3 1206 60 61","2B1.1",2021
"25216","5","2021","75","63","13","0","0","0","0","0","NA","0","1","0","0","3","0","47","9","1","0","","2L1.2",2021
"25217","5","2021","78","63","7","0","0","0","0","0","NA","0","1","0","0","2","0","39","21","0","0","","2A6.2",2021
"25218","5","2021","240","360","8","0","1","120","1","0","0","0","2","0","4","3","0","38","21","1","4","52 1 2 3 4","2D1.1",2021
"25219","5","2021","30","37","0","0","0","60","0","0","1","0","1","0","0","3","0","30","22","0","7","1200 61 1200 679","2D1.1",2021
"25220","5","2021","210","262","0","0","0","120","0","0","0","0","1","0","0","3","0","40","8","1","8","1206 685 762 777 831","2S1.1",2021
"25221","5","2021","300","322","0","1","0","60","0","0","0","0","1","0","4","3","0","59","12","0","8","761","2D1.1",2021
"25222","5","2021","0","18","1","0","0","0","0","0","NA","0","3","0","0","3","0","35","16","0","4","699","2S1.3",2021
"25223","5","2021","70","63","14","0","0","0","0","0","NA","0","1","0","0","2","0","29","11","0","0","","2K2.1",2021
"25224","10","2020","24","57","10","0","0","60","0","0","2","0","2","-2","0","1","1","42","16","0","3","48 52 2 3 1206 113 875 876","2D1.1",2021
"25225","10","2020","0","10","0","0","0","0","0","0","NA","0","2","0","0","1","0","48","23","0","4","500","2Q2.1",2021
"25226","5","2021","7","33","1","0","1","0","0","0","NA","0","1","0","0","6","0","31","34","0","8","1211 16 60 703","2A2.2",2021
"25227","5","2021","21","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","40","12","1","0","","2L1.2",2021
"25228","5","2021","0","18","0","0","0","0","0","0","NA","0","2","0","0","6","1","58","12","0","8","679","2B1.1",2021
"25229","5","2021","3.81","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","34","6","1","0","48","2L1.2",2021
"25230","5","2021","12","15","3","0","0","0","0","0","NA","0","1","-2","0","2","0","22","NA","0","8","11 17 61 826","2L1.1",2021
"25231","5","2021","36","63","8","0","0","0","0","0","NA","0","3","0","0","1","0","50","34","0","8","2 3 4 12 60 61 673 699","2K2.1",2021
"25232","5","2021","6.18","12","0","0","0","0","0","0","NA","0","1","0","0","3","1","29","8","1","3","48","2L1.1",2021
"25233","5","2021","140","140","11","0","0","0","0","0","0","0","1","0","0","1","1","26","12","0","0","","2D1.1",2021
"25234","5","2021","27","63","15","0","0","0","0","0","NA","0","1","0","0","3","0","35","6","1","8","2 3 1206 60 61","2L1.2",2021
"25235","5","2021","0","15","0","0","0","0","0","0","NA","0","3","0","0","3","1","31","34","0","7","2 3 4 15 60 61 66 1200 650","2A2.2",2021
"25236","10","2020","0","0","0","0","0","0","0","0","NA","0","NA","0","0","NA","NA","24","NA","NA","0","","2D2.1",2021
"25237","5","2021","1.53","18","15","0","0","0","0","0","NA","0","1","0","0","1","0","48","21","0","2","19","2B5.1",2021
"25238","5","2021","15","24","0","0","0","0","0","0","NA","0","3","0","0","3","0","21","12","0","2","19","2X3.1",2021
"25239","5","2021","0","0","0","0","0","0","0","0","NA","0","3","0","0","1","0","51","23","0","0","","2B1.1",2021
"25240","5","2021","8","12","3","0","0","0","0","0","NA","0","1","0","0","3","0","43","0","1","3","48 500","2L1.2",2021
"25241","5","2021","12","12","0","0","0","0","0","0","NA","0","1","0","3","3","0","43","37","1","0","","2E3.1",2021
"25242","5","2021","3.88","12","0","0","0","0","0","0","NA","0","1","0","0","3","0","28","6","0","2","19 48","2L1.1",2021
"25243","5","2021","7.79","21","7","0","0","0","0","0","NA","0","1","0","0","3","0","34","32","0","8","2 15 60 61 650 831","2K2.1",2021
"25244","5","2021","18","24","9","0","0","0","0","0","NA","0","1","0","0","3","0","34","8","1","4","500","2L1.2",2021
"25245","5","2021","144","188","0","0","0","0","0","0","NA","0","3","0","0","6","0","85","34","0","7","2 3 4 11 44 60 61 66 650 1200","2A3.1",2021
"25246","5","2021","0.03","41","3","0","0","0","0","0","0","0","2","0","0","3","0","39","12","0","8","14","2D1.1",2021
"25247","10","2020","60","97","3","0","0","60","0","0","0","0","1","-2","0","1","0","67","12","0","3","48 11 876","2D1.1",2021
"25248","5","2021","96","235","8","0","0","0","0","0","0","0","1","0","0","3","0","29","32","0","3","48 1206 12 17 18 61 831","2D1.1",2021
"25249","5","2021","5.42","0","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","21","0","0","","2B1.1",2021
"25250","5","2021","41","41","5","0","0","12","0","0","0","0","1","0","0","2","0","26","12","0","0","","2D1.2",2021
"25251","5","2021","210","210","0","0","0","60","0","0","NA","0","1","0","0","1","0","25","12","0","0","","2G2.2",2021
"25252","5","2021","708","9720","0","0","0","0","0","0","NA","1","1","0","0","6","0","71","24","0","7","1 2 3 4 1206","2B1.1",2021
"25253","5","2021","45","41","19","0","0","0","0","0","NA","0","1","0","0","3","0","25","11","0","0","","2K2.1",2021
"25254","5","2021","32","46","12","0","0","0","0","0","NA","0","1","0","0","3","0","43","3","1","3","48","2L1.2",2021
"25255","5","2021","144","240","1","0","0","240","0","0","0","0","2","0","0","1","1","40","24","0","2","19","2D1.1",2021
"25256","5","2021","235","210","22","0","0","0","0","0","0","0","1","0","0","1","0","36","21","0","0","","2D1.1",2021
"25257","5","2021","57","120","0","0","0","120","0","0","0","0","1","0","0","3","0","52","16","0","2","1211 14 19","2D1.1",2021
"25258","10","2020","24","24","5","0","0","0","0","0","NA","0","1","0","0","3","1","54","34","1","0","","2L1.2",2021
"25259","5","2021","3.22","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","41","11","1","0","","2L1.2",2021
"25260","5","2021","13.03","46","6","0","0","0","0","0","NA","0","1","0","0","3","0","43","12","1","3","48","2L1.2",2021
"25261","5","2021","150","135","1","0","1","120","0","0","0","0","3","0","0","3","0","33","11","1","0","","2D1.1",2021
"25262","5","2021","456","480","0","1","0","120","0","0","NA","0","1","0","0","3","0","23","10","1","8","2 3 4 1206 11 60 61 1200 826","2A1.1",2021
"25263","5","2021","120","120","0","1","0","120","0","0","0","0","1","0","0","1","0","36","8","0","0","","2D1.1",2021
"25264","5","2021","135","108","6","0","1","60","0","0","0","0","2","0","0","3","0","45","12","0","0","","2D1.2",2021
"25265","5","2021","240","420","0","1","0","180","0","0","0","0","1","0","2","3","0","27","21","0","8","1205","2A1.1",2021
"25266","5","2021","50","70","7","0","0","0","0","0","NA","0","2","0","0","2","0","38","32","0","8","2 11 17 18 60 61","2K2.1",2021
"25267","5","2021","0","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","2","0","22","NA","0","0","","NA",2021
"25268","5","2021","3.92","57","0","0","0","0","0","0","NA","0","2","0","0","6","0","44","16","0","2","19 2 3 1206 18 60 61 673 686 730 831","2S1.1",2021
"25269","10","2020","30","70","0","0","0","120","0","0","1","0","1","-2","0","3","0","47","12","0","3","48 11 14 17 61 676 876","2D1.1",2021
"25270","5","2021","24","27","0","0","0","0","0","0","NA","0","1","0","2","1","1","49","23","0","7","876","2B1.1",2021
"25271","5","2021","336","9996","8","0","1","0","0","0","0","0","1","0","4","3","1","42","10","0","2","19","2A1.1",2021
"25272","5","2021","0.03","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","0","29","NA","1","0","","NA",2021
"25273","5","2021","60","110","16","0","0","60","0","0","0","0","1","0","0","3","0","62","12","0","4","500","2D1.1",2021
"25274","5","2021","0","0","NA","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","0","","NA",2021
"25275","5","2021","9","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","23","9","1","8","2 3 4 1206 1200 61 1200 828","2L1.2",2021
"25276","5","2021","4","10","0","0","0","0","0","0","1","0","3","0","0","1","0","49","34","0","8","1205","2D1.1",2021
"25277","5","2021","60","240","9","0","0","0","0","0","0","0","1","0","0","3","1","24","21","0","2","19","2A1.1",2021
"25278","5","2021","124","135","0","0","1","120","0","0","0","0","1","0","2","3","0","48","21","0","2","19","2D1.1",2021
"25279","5","2021","175","188","14","0","1","0","0","0","0","0","1","0","0","2","0","31","21","0","4","703","2D1.1",2021
"25280","10","2020","24","51","0","0","1","0","0","0","NA","0","3","0","0","3","0","27","34","0","5","44 3 1211 17 44 61 217","2B3.1",2021
"25281","5","2021","77","77","8","0","0","0","0","0","NA","0","1","0","0","1","0","42","21","0","0","","2B3.1",2021
"25282","5","2021","276","360","16","0","0","0","0","0","NA","0","1","0","0","3","0","34","10","0","2","19","2A1.1",2021
"25283","5","2021","360","360","11","0","1","0","0","0","0","0","1","0","0","3","0","27","9","0","0","","2A1.1",2021
"25284","5","2021","5.3","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","NA","1","7","500","2L1.2",2021
"25285","5","2021","84","168","5","0","0","120","0","0","0","0","1","0","0","3","0","53","21","0","2","14 19 777","2D1.1",2021
"25286","5","2021","120","188","21","0","0","0","0","0","0","0","1","0","0","1","0","44","23","0","8","2 3 4 15 60 61 826","2D1.1",2021
"25287","5","2021","120","121","9","0","0","120","0","0","0","0","1","0","0","1","0","43","16","0","5","1200","2D1.1",2021
"25288","5","2021","60","87","0","0","0","0","0","0","0","0","1","0","0","3","0","68","8","1","8","11 14 61","2D1.1",2021
"25289","5","2021","216","360","31","0","0","120","1","0","0","0","1","0","0","1","0","41","21","0","7","3 4 60 61 64","2D1.1",2021
"25290","5","2021","240","235","11","0","0","0","1","0","0","0","1","0","2","3","0","35","9","1","0","","2D1.1",2021
"25291","10","2020","96","151","14","0","0","0","1","0","NA","0","1","0","0","2","0","47","34","0","8","2 3 4 1206 7 11 1211 14 15 60 61 63 64 673 826 831","2B3.1",2021
"25292","5","2021","18","30","1","0","0","60","0","0","1","0","1","-2","0","1","1","40","34","0","8","1206 17 60 61 650","2D1.1",2021
"25293","5","2021","21","21","8","0","0","0","0","0","NA","0","2","0","0","2","0","29","21","0","0","","2K2.1",2021
"25294","5","2021","0.49","57","10","0","0","0","0","0","0","0","4","0","0","3","0","35","34","0","8","2 3 60 61 1200 650","2D1.1",2021
"25295","5","2021","0","63","2","0","0","0","0","0","0","0","2","0","0","1","0","50","34","0","2","19 875","2D1.1",2021
"25296","5","2021","190","168","0","0","0","0","0","0","NA","0","1","0","0","1","0","83","24","0","0","","2G2.1",2021
"25297","5","2021","12.03","41","2","0","0","0","0","0","NA","0","2","0","0","1","0","31","34","0","2","19","2K2.1",2021
"25298","5","2021","48","57","11","0","0","24","0","0","NA","0","1","0","0","2","0","31","12","0","7","2 3 4 1206 7 1211 60 61 63 64 835 876","2B1.1",2021
"25299","5","2021","170","160","8","1","0","120","0","0","0","0","1","0","0","2","0","32","6","0","0","","2D1.1",2021
"25300","5","2021","264","252","20","1","1","84","0","0","NA","0","1","0","0","2","0","31","31","0","0","","2B3.1",2021
"25301","5","2021","19","30","5","0","0","0","0","0","NA","0","1","0","0","2","0","39","21","0","8","4","2K2.1",2021
"25302","10","2020","0.03","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","21","NA","1","0","48","NA",2021
"25303","5","2021","0.03","6","0","0","0","0","0","0","NA","0","2","0","0","2","0","32","12","0","8","60 61 650","2B1.1",2021
"25304","5","2021","240","292","8","0","1","240","0","0","0","0","1","0","0","2","0","41","12","0","8","15 777 826 872","2D1.1",2021
"25305","5","2021","60","41","2","0","1","0","0","0","0","0","1","0","0","1","0","32","34","0","6","45 60","2D1.1",2021
"25306","5","2021","0.03","0","0","0","0","0","0","0","NA","0","2","-2","0","2","0","55","9","0","0","","2B1.1",2021
"25307","5","2021","10","12","0","0","0","0","0","0","NA","0","2","0","0","3","0","46","12","0","8","14 15 1200","2T1.1",2021
"25308","5","2021","37","37","5","0","0","0","0","0","NA","0","1","0","0","2","0","34","21","0","0","","2K2.1",2021
"25309","5","2021","90","100","11","0","0","60","0","0","0","0","2","0","0","1","0","51","12","0","8","2 3 4 15 16 17 60 61 650 831","2D1.1",2021
"25310","5","2021","12.03","18","0","0","0","0","0","0","NA","0","2","0","0","3","0","23","12","0","7","2 3 4","2K2.1",2021
"25311","5","2021","0","36","0","0","0","0","0","0","NA","0","3","0","0","1","1","49","34","0","8","2 3 4 60 61","2T1.4",2021
