"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"15613","1","2020","27","27","5","0","0","0","0","0","NA","0","2","0","0","2","0","28","34","0","0","","2B1.1",2020
"15614","10","2019","48","60","0","0","1","0","0","0","NA","0","1","0","0","1","1","22","12","0","2","19","2H4.1",2020
"15615","1","2020","97","135","4","0","0","120","0","0","2","0","1","0","0","3","0","31","34","0","7","1206 60 61 730 875","2D1.1",2020
"15616","1","2020","2.96","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","34","12","1","0","48","2L1.2",2020
"15617","12","2019","21","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","37","8","1","0","","2L1.2",2020
"15618","1","2020","48","84","12","0","0","24","0","0","NA","0","1","0","4","1","1","42","34","0","7","2 3 4 1206 7 1211 15 1209 61 732","2B1.1",2020
"15619","1","2020","262","262","8","1","0","120","1","0","0","0","1","0","0","1","0","27","21","0","0","","2D1.1",2020
"15620","1","2020","63","51","15","0","1","0","0","0","0","0","1","0","0","2","0","34","21","0","0","","2D1.1",2020
"15621","1","2020","1.18","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","46","NA","1","0","","2L1.2",2020
"15622","1","2020","216","188","3","0","1","0","0","0","0","0","1","0","0","1","0","34","34","0","0","","2D1.1",2020
"15623","1","2020","120","63","0","0","0","0","0","0","NA","0","1","0","0","2","0","43","21","1","6","2 3 1206 60 1202","2B1.1",2020
"15624","1","2020","5.72","0","0","0","0","0","0","0","NA","0","1","-2","0","3","0","19","9","1","0","48","2L1.1",2020
"15625","10","2019","18","70","0","0","0","0","0","0","NA","0","2","0","3","1","0","34","34","0","2","16 17 19 676 217 1200 677 684 703 709 831 861","2B1.1",2020
"15626","1","2020","135","135","0","0","1","120","0","0","1","0","1","0","0","3","0","33","3","1","0","","2D1.1",2020
"15627","1","2020","24","27","0","0","0","0","0","0","NA","0","2","0","0","2","0","55","16","0","7","2 3 4 1206 7 60 61","2B1.1",2020
"15628","1","2020","120","120","0","0","1","120","0","0","0","0","1","0","0","3","0","32","7","1","0","","2D1.1",2020
"15629","1","2020","135","135","2","0","1","60","0","0","0","0","1","0","0","3","0","39","6","1","0","","2D1.1",2020
"15630","1","2020","87","108","5","0","0","120","0","0","2","0","1","0","0","3","0","25","9","0","7","875","2D1.1",2020
"15631","11","2019","4","6","0","0","0","0","0","0","NA","0","1","0","0","2","0","21","12","0","7","2 3 1206 1209 60 61 1200","2B1.1",2020
"15632","1","2020","130","188","6","0","0","180","0","1","NA","0","1","0","0","2","0","54","11","0","2","19","2K2.1",2020
"15633","1","2020","6","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","20","11","1","0","","2B1.1",2020
"15634","1","2020","2.96","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","40","4","1","0","","2L1.2",2020
"15635","12","2019","60","60","0","0","0","60","0","0","0","1","1","-4","0","2","0","34","12","1","0","","2D1.1",2020
"15636","10","2019","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","2","0","41","NA","NA","NA","","NA",2020
"15637","1","2020","71","87","0","0","1","60","0","0","0","0","1","0","0","3","0","47","32","1","2","19 703","2D1.1",2020
"15638","1","2020","5.49","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","47","9","1","0","","2L1.2",2020
"15639","1","2020","15","24","0","0","0","0","0","0","NA","0","2","0","0","1","0","36","34","0","2","19","2B1.1",2020
"15640","1","2020","7","6","4","0","0","0","0","0","NA","0","1","0","0","3","0","38","6","1","0","","2L1.2",2020
"15641","1","2020","108","108","5","0","0","60","0","0","0","0","1","0","0","1","0","30","34","0","0","","2D1.1",2020
"15642","1","2020","6","6","0","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","0","","2L1.1",2020
"15643","1","2020","152","135","8","0","0","120","0","0","0","0","1","0","0","1","0","40","24","0","0","","2D1.1",2020
"15644","1","2020","135","135","0","0","0","120","0","0","1","0","1","0","0","3","0","21","12","1","0","19","2D1.1",2020
"15645","1","2020","18","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","28","6","1","0","","2L1.2",2020
"15646","1","2020","12.03","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","36","8","1","0","","2L1.2",2020
"15647","10","2019","22","46","4","0","0","60","0","0","2","0","1","0","0","1","1","29","10","0","8","2 3 1206 11 1211 15 17 1200 55 61 1200 826 875","2D1.1",2020
"15648","1","2020","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","38","21","1","0","","2L1.2",2020
"15649","12","2019","60","171","0","1","1","84","0","0","NA","0","1","0","0","2","0","25","10","0","2","19","2B3.1",2020
"15650","1","2020","60","57","8","0","1","0","0","0","NA","0","1","0","0","3","0","24","9","0","0","","2L1.1",2020
"15651","1","2020","24","46","4","0","0","0","0","0","NA","0","2","0","0","2","0","28","10","0","5","1205 17 676","2K2.1",2020
"15652","1","2020","46","37","3","0","0","0","0","0","NA","1","2","0","0","1","0","61","21","0","0","","2T1.1",2020
"15653","1","2020","60","84","10","0","0","60","0","0","0","0","2","0","0","3","0","27","12","0","8","3 4 60 61 676 831","2D1.1",2020
"15654","1","2020","240","294","12","1","0","204","0","0","0","0","1","0","0","3","0","34","34","0","7","500","2D1.1",2020
"15655","1","2020","12.03","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","48","10","1","0","","2L1.2",2020
"15656","1","2020","37","37","6","0","0","0","0","0","NA","0","1","0","0","3","0","28","0","1","0","","2L1.2",2020
"15657","1","2020","7","6","4","0","0","0","0","0","NA","0","1","0","0","3","0","37","0","1","0","","2L1.2",2020
"15658","10","2019","5.16","21","10","0","0","0","0","0","NA","0","1","0","0","1","1","27","12","0","3","48 1211 15 60 61 63 64 217 650 668 703 777 826 830 831","2L1.1",2020
"15659","1","2020","16","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","45","11","1","0","","2L1.2",2020
"15660","1","2020","30","27","0","0","1","0","0","0","NA","1","1","0","0","3","0","26","12","1","0","","2L1.1",2020
"15661","1","2020","0","6","0","0","0","0","0","0","NA","0","2","0","0","2","0","71","34","0","7","3 11 60 699","2B1.1",2020
"15662","1","2020","1.61","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","0","","2L1.2",2020
"15663","1","2020","2.83","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","47","NA","1","0","","2L1.2",2020
"15664","10","2019","2.76","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","50","NA","1","0","","NA",2020
"15665","1","2020","36","51","3","0","0","0","0","0","NA","0","2","0","4","1","0","42","34","0","8","17 18 61 668 831","2B1.1",2020
"15666","1","2020","12.03","18","1","0","0","0","0","0","NA","0","1","0","0","3","0","19","10","0","8","2 3 11 60 61 313 650","2L1.1",2020
"15667","1","2020","3.16","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","37","7","1","0","","2L1.2",2020
"15668","10","2019","2.82","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","30","NA","1","0","","NA",2020
"15669","10","2019","63","51","14","0","0","0","0","0","NA","0","1","0","0","2","0","32","12","0","0","","2K2.1",2020
"15670","10","2019","0.03","0","0","0","0","0","0","0","NA","0","NA","0","0","NA","0","30","NA","1","0","","2B1.1",2020
"15671","1","2020","6","12","1","0","0","0","0","0","NA","0","3","0","0","3","0","61","12","0","8","2 3 4 60 61 1205","2B1.1",2020
"15672","1","2020","36","33","13","0","0","0","0","0","NA","0","1","0","0","3","0","40","21","1","0","","2L1.2",2020
"15673","1","2020","72","63","4","0","0","12","0","0","0","0","2","0","0","2","0","32","32","0","0","","2S1.1",2020
"15674","1","2020","24","24","0","0","0","0","0","0","NA","0","1","0","0","1","0","36","12","1","0","","2A6.2",2020
"15675","1","2020","21","15","4","0","0","0","0","0","NA","0","1","0","0","3","0","45","11","1","0","","2L1.2",2020
"15676","1","2020","3.88","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","31","6","1","0","48","2L1.2",2020
"15677","1","2020","0","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","37","NA","1","0","","2L1.2",2020
"15678","1","2020","24","46","6","0","0","0","0","0","0","0","2","0","0","3","0","32","21","0","2","19","2D1.1",2020
"15679","1","2020","8.24","12","1","0","0","0","0","0","NA","0","1","0","0","3","1","34","11","0","3","48","2L1.1",2020
"15680","10","2019","2.82","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","27","NA","1","0","","NA",2020
"15681","10","2019","120","120","5","0","0","120","0","0","0","0","1","0","0","3","0","26","21","0","0","","2D1.1",2020
"15682","1","2020","6","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","22","7","1","3","48","2L1.2",2020
"15683","10","2019","6","6","0","0","0","0","0","0","NA","0","2","0","0","3","1","23","9","0","0","","2L1.1",2020
"15684","1","2020","8","15","8","0","0","0","0","0","NA","0","1","0","0","1","0","30","21","0","8","2 3 4 1206 60 61 62 64 673 1205","2B1.1",2020
"15685","1","2020","41","63","8","0","0","0","0","0","0","0","1","0","0","3","0","38","5","1","3","48","2D1.1",2020
"15686","1","2020","1.64","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","32","NA","1","0","","2L1.2",2020
"15687","1","2020","4.27","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","40","1","1","0","","2L1.2",2020
"15688","1","2020","51","51","13","0","0","0","0","0","NA","0","1","0","0","3","0","26","9","1","0","","2L1.2",2020
"15689","1","2020","24","30","7","0","0","0","0","0","NA","0","1","0","0","3","0","39","3","1","3","48","2L1.2",2020
"15690","1","2020","0.03","36","1","0","0","24","0","0","NA","0","3","0","0","3","0","38","34","0","2","19","2B1.1",2020
"15691","1","2020","12","6","0","0","0","0","0","0","NA","0","2","0","0","1","1","60","34","0","0","","2B1.1",2020
"15692","10","2019","2.16","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","28","NA","1","0","","NA",2020
"15693","10","2019","2.27","0","NA","0","NA","NA","NA","NA","NA","0","1","NA","NA","3","0","21","NA","1","0","","NA",2020
"15694","10","2019","2.5","0","NA","0","NA","NA","NA","NA","NA","0","1","NA","NA","3","0","24","NA","1","0","","NA",2020
"15695","1","2020","5","10","1","0","0","0","0","0","NA","0","1","0","0","3","0","25","11","1","8","2 3 11 1200 61 1200 668","2L2.2",2020
"15696","1","2020","6","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","33","1","1","0","","2L1.2",2020
"15697","1","2020","16","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","39","34","0","0","","2L1.1",2020
"15698","1","2020","12.03","18","1","0","0","0","0","0","NA","0","3","0","0","2","1","38","16","0","8","2 3 16 17 60 61 685 686","2S1.1",2020
"15699","1","2020","10","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","37","9","0","0","","2L1.1",2020
"15700","1","2020","3.09","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","36","6","1","0","","2L1.2",2020
"15701","1","2020","5.42","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","44","3","1","0","","2L1.2",2020
"15702","12","2019","12.03","24","8","0","0","0","0","0","NA","0","1","0","0","3","0","45","9","1","5","17 1200 1200 703","2L1.2",2020
"15703","10","2019","28","30","1","0","0","60","0","0","1","0","1","0","0","2","0","46","9","0","8","15 61 686","2D1.1",2020
"15704","1","2020","2.96","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","27","8","1","0","","2L1.2",2020
"15705","1","2020","0","0","0","0","0","0","0","0","NA","0","1","0","0","2","1","24","11","0","0","","2B5.1",2020
"15706","1","2020","12","27","3","0","0","0","0","0","0","0","2","-4","0","3","0","44","12","1","7","16 17 18 60 61 676 649 650 668 673 686 741 1205 831 1211","2D1.1",2020
"15707","1","2020","120","292","7","0","0","120","0","0","0","0","1","0","0","6","0","38","34","0","3","48","2D1.1",2020
"15708","1","2020","54","51","20","0","0","0","0","0","NA","0","1","0","0","2","0","39","21","0","0","","2K2.1",2020
"15709","1","2020","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","61","6","1","0","","2L1.2",2020
"15710","1","2020","15","30","7","0","0","0","0","0","NA","0","1","0","0","1","0","22","10","0","3","48 11 61","2L1.1",2020
"15711","1","2020","46","46","3","0","0","0","0","0","NA","1","2","0","0","2","0","32","34","0","0","","2K2.1",2020
"15712","1","2020","4","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","33","9","1","3","48","2L1.2",2020
"15713","1","2020","135","188","11","0","0","60","1","0","0","0","1","0","0","2","0","32","10","0","7","4 1206 1209 1200 61 62 64 673","2D1.1",2020
"15714","10","2019","24","27","3","0","0","0","0","0","NA","0","1","0","0","2","0","21","21","0","8","11 826","2K2.1",2020
"15715","12","2019","24","24","14","0","0","0","0","0","NA","0","1","0","0","3","0","42","11","1","0","828","2L1.2",2020
"15716","1","2020","0","0","0","0","0","0","0","0","NA","0","3","0","0","3","1","55","12","0","0","","2X4.1",2020
"15717","1","2020","4.66","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","24","9","1","0","","2L1.2",2020
"15718","1","2020","120","120","5","0","0","120","0","0","0","0","3","0","0","2","0","37","34","0","0","","2D1.1",2020
"15719","1","2020","4.62","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","32","9","1","0","","2L1.2",2020
"15720","1","2020","41","33","8","0","0","0","0","0","NA","0","1","0","0","1","0","46","34","0","0","","2B5.1",2020
"15721","1","2020","240","235","0","0","0","0","0","0","NA","1","2","0","0","3","1","37","16","0","0","","2S1.1",2020
"15722","10","2019","2.36","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","19","NA","1","0","","NA",2020
"15723","12","2019","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","51","9","1","5","17 1200 703","2L1.2",2020
"15724","1","2020","2.86","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","9","1","0","","2L1.2",2020
"15725","10","2019","0","0","0","0","0","0","0","0","NA","0","3","0","0","2","1","41","12","0","0","","2B1.1",2020
"15726","1","2020","27","27","11","0","0","0","0","0","NA","0","1","0","0","1","0","30","21","0","0","","2K2.1",2020
"15727","1","2020","144","168","10","0","0","120","0","0","0","0","1","0","0","1","0","34","11","0","8","1200 60 61 1200 650","2D1.1",2020
"15728","1","2020","0","12","0","0","0","0","0","0","NA","0","2","0","0","2","0","59","21","0","8","3 60 61","2K2.1",2020
"15729","1","2020","2.6","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","27","36","1","0","","2L1.2",2020
"15730","1","2020","3.55","8","3","0","0","0","0","0","NA","0","1","0","0","1","0","38","34","0","3","48 1211 15 61 699","2L1.1",2020
"15731","1","2020","4.57","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","45","6","1","0","","2L1.2",2020
"15732","1","2020","65","63","7","0","0","60","0","0","0","0","1","-3","0","1","0","41","10","0","0","","2D1.1",2020
"15733","1","2020","1.69","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","NA","1","0","","2L2.2",2020
"15734","1","2020","63","97","0","0","0","0","0","0","NA","1","1","0","0","3","0","47","9","1","8","2 3 11 1200 60 61 650 652 1200","2S1.1",2020
"15735","1","2020","4.85","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","53","9","1","3","48","2L1.2",2020
"15736","10","2019","151","151","21","0","0","60","0","0","0","0","1","0","0","2","0","33","9","0","0","","2S1.1",2020
"15737","1","2020","60","57","8","0","0","0","0","0","NA","0","1","0","0","2","0","31","11","0","0","","2K2.1",2020
"15738","1","2020","15","18","5","0","0","0","0","0","NA","0","1","0","0","3","0","19","12","1","8","2 3 11 1200 61 864","2L1.2",2020
"15739","1","2020","48","97","0","0","0","0","0","0","NA","0","1","0","0","1","0","30","34","0","8","1200 61 1200 873","2G2.2",2020
"15740","1","2020","10","10","1","0","0","0","0","0","1","0","2","0","0","1","1","37","34","0","0","","2D1.1",2020
"15741","1","2020","9","30","6","0","0","0","0","0","NA","0","1","0","0","3","0","52","12","1","4","52","2L1.2",2020
"15742","1","2020","0","37","20","0","0","0","0","0","NA","0","2","0","0","1","0","29","10","0","7","2 3 61 1200 673","2K2.1",2020
"15743","1","2020","0.03","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","36","6","1","0","","2L1.2",2020
"15744","1","2020","6","10","5","0","0","0","0","0","NA","0","1","0","0","6","1","27","11","0","3","48","2L1.1",2020
"15745","1","2020","37","37","5","0","0","0","0","0","NA","0","1","0","0","2","0","31","12","0","0","","2K2.1",2020
"15746","1","2020","4.69","6","4","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","3","48","2L1.2",2020
"15747","10","2019","264","480","13","1","0","120","0","0","NA","0","1","0","0","2","0","30","21","0","8","2 3 4 1206 11 12 1211 17 60 61 62 650 826 862 1211","2A1.1",2020
"15748","1","2020","1.58","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","52","NA","1","0","","2L2.2",2020
"15749","1","2020","3.1","0","NA","0","NA","NA","NA","NA","NA","0","1","NA","NA","3","0","28","NA","1","0","","NA",2020
"15750","1","2020","6","18","0","0","0","0","0","0","NA","0","1","0","0","3","1","21","32","0","8","11 61 1200","2L1.1",2020
"15751","1","2020","2.66","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","45","11","1","0","","2L1.2",2020
"15752","1","2020","37","37","0","0","0","0","0","0","NA","0","2","0","0","3","0","28","11","0","0","","2S1.3",2020
"15753","1","2020","8","18","0","0","0","0","0","0","NA","0","1","0","0","3","0","39","12","1","3","48 2 3 1200 61 652 1200","2L1.1",2020
"15754","1","2020","2.43","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","9","1","0","","2L1.2",2020
"15755","1","2020","3.94","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","35","8","1","0","","2L1.2",2020
"15756","1","2020","2.43","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","46","3","1","0","","2L1.2",2020
"15757","1","2020","2.62","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","29","6","1","0","","2L1.2",2020
"15758","10","2019","125","188","19","0","0","0","0","0","NA","0","2","0","3","1","0","37","34","0","2","19 2 3 4 15 60 61 650 673","2B1.1",2020
"15759","1","2020","2.53","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","19","9","1","0","","2L1.2",2020
"15760","1","2020","0.03","6","0","0","0","0","0","0","0","0","1","0","0","3","0","21","9","1","8","2 3 4 61 826 828","2D1.1",2020
"15761","1","2020","72","110","14","0","1","60","0","0","0","0","1","0","0","3","0","33","12","0","8","2 3 4 15 61 860","2D1.1",2020
"15762","1","2020","1.66","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","42","NA","1","0","","2L1.2",2020
"15763","1","2020","30","30","7","0","0","0","0","0","NA","0","1","0","0","2","0","41","21","0","0","","2K2.1",2020
"15764","1","2020","36","30","22","0","0","0","0","0","NA","0","1","0","0","2","0","54","9","0","0","","2K2.1",2020
"15765","1","2020","3.58","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","36","3","1","0","","2B1.1",2020
"15766","1","2020","4.24","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","25","9","1","0","","2L1.2",2020
"15767","1","2020","6","30","3","0","0","0","0","0","NA","1","3","0","0","3","0","19","11","0","8","3 11 60 61 676","2L1.1",2020
"15768","1","2020","12.03","30","0","0","0","60","0","0","1","0","1","-2","0","3","1","33","9","0","3","48 1211 17 61 1211","2D1.1",2020
"15769","10","2019","0","18","0","0","0","0","0","0","NA","0","2","0","0","1","0","67","34","0","8","11 14 17 1213 61","2B1.1",2020
"15770","1","2020","2.43","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","21","9","1","0","","2L1.2",2020
"15771","1","2020","30","30","6","0","0","0","0","0","NA","0","1","0","0","2","0","21","11","0","0","","2K2.1",2020
"15772","1","2020","2.59","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","31","6","1","0","","2L1.2",2020
"15773","1","2020","7.79","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","36","8","1","0","1205","2L1.2",2020
"15774","1","2020","0","1","2","0","0","0","0","0","NA","1","1","0","0","3","0","23","11","1","8","1205","2P1.1",2020
"15775","1","2020","18","30","5","0","0","0","0","0","NA","0","1","0","0","3","0","24","32","1","7","1211 15 826","2K2.1",2020
"15776","1","2020","12.03","15","9","0","0","0","0","0","NA","0","3","0","0","3","0","27","12","0","3","48","2L1.1",2020
"15777","1","2020","96","135","0","0","0","120","0","0","1","0","1","0","0","3","0","22","12","0","8","2 1200 61 650 1200","2D1.1",2020
"15778","1","2020","84","144","15","1","0","60","0","0","0","0","1","0","0","2","0","43","21","0","7","2 3 4 1206 1211 15 60 61 62 64 1200 703 826","2D1.1",2020
"15779","1","2020","4.01","1","2","0","0","0","0","0","NA","0","1","0","0","3","0","39","32","1","0","","2L1.2",2020
"15780","10","2019","60","60","0","0","0","60","0","0","0","0","1","0","0","2","0","28","12","0","0","","2D1.1",2020
"15781","10","2019","57.49","57","5","0","0","0","0","0","NA","0","1","0","0","1","0","37","21","0","0","","2K2.1",2020
"15782","1","2020","0","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","34","NA","1","0","","2L1.2",2020
"15783","1","2020","72","70","7","0","0","60","0","0","0","0","1","0","0","2","0","49","21","0","0","","2D1.1",2020
"15784","1","2020","10","15","0","0","0","0","0","0","NA","0","2","0","0","3","1","28","21","0","8","2 3 1200 61 1200 679 1209","2L2.1",2020
"15785","1","2020","3","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","46","9","1","0","","2L1.2",2020
"15786","1","2020","18","57","0","0","0","120","0","0","1","0","2","0","0","3","0","30","8","0","4","676 703 827 16 17 61 676 827","2D1.1",2020
"15787","1","2020","37","37","0","0","0","0","0","0","NA","0","1","0","0","3","0","42","32","0","0","","2L1.1",2020
"15788","1","2020","60","60","7","0","0","60","0","0","0","0","1","0","0","2","0","32","21","0","0","","2D1.1",2020
"15789","1","2020","27","24","6","0","0","0","0","0","NA","0","1","0","0","3","0","40","2","1","0","","2L1.2",2020
"15790","1","2020","5.45","6","0","0","0","0","0","0","1","0","1","-4","0","3","0","19","7","1","8","2 3 4 61","2D1.1",2020
"15791","1","2020","40","37","9","0","0","0","0","0","NA","0","1","0","0","3","0","25","12","1","0","","2L1.2",2020
"15792","10","2019","37","37","7","0","0","0","0","0","NA","0","1","0","0","2","0","48","10","0","0","","2K2.1",2020
"15793","1","2020","6","8","0","0","0","0","0","0","NA","0","2","-2","0","3","0","34","11","0","3","48","2L1.1",2020
"15794","1","2020","30","46","0","0","0","120","0","0","1","0","1","-2","0","3","0","24","12","0","3","48","2D1.1",2020
"15795","1","2020","1.77","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","30","NA","1","0","","2L1.2",2020
"15796","1","2020","1.94","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","29","NA","1","0","","NA",2020
"15797","1","2020","30","36","0","0","0","24","0","0","NA","0","2","0","0","6","0","62","12","0","8","2 3 4 7 11 16 17 60 61 673","2T1.1",2020
"15798","1","2020","1.81","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","30","NA","1","0","","NA",2020
"15799","1","2020","42","57","9","0","0","0","0","0","0","0","1","0","0","1","0","27","21","0","8","2 3 15 17 61 676","2D1.1",2020
"15800","1","2020","135","168","0","0","1","60","0","0","0","0","1","0","0","2","0","25","12","0","8","2 3 1211 1200 61 1200 826","2D1.1",2020
"15801","12","2019","21","15","9","0","0","0","0","0","NA","0","1","0","0","3","0","37","7","1","0","","2L1.2",2020
"15802","1","2020","18","33","1","0","0","0","0","0","NA","0","3","0","0","3","0","45","16","0","8","14 17 1200 61 1200 686","2B1.1",2020
"15803","10","2019","63","63","13","0","0","0","0","0","NA","0","1","0","0","2","0","32","9","0","0","","2K2.1",2020
"15804","1","2020","6","0","0","0","0","0","0","0","NA","0","1","0","0","6","1","35","16","1","0","","2B1.1",2020
"15805","1","2020","7.23","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","48","34","1","8","1206 828","2L1.2",2020
"15806","1","2020","262","262","0","0","1","120","0","0","0","0","1","0","0","3","0","30","34","1","0","","2S1.1",2020
"15807","1","2020","240","108","0","0","0","0","0","0","NA","0","1","0","0","6","0","56","8","0","1","45 2 30 60 61 66","2A3.1",2020
"15808","1","2020","3.88","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","53","6","1","0","","2L1.2",2020
"15809","1","2020","78","120","4","0","0","120","0","0","0","0","1","0","0","2","0","46","21","0","2","19","2D1.1",2020
"15810","1","2020","27","27","3","0","0","0","0","0","0","0","2","0","0","3","0","39","12","1","0","","2D1.1",2020
"15811","1","2020","0.03","10","6","0","0","0","0","0","0","0","1","0","0","2","0","60","21","0","2","19","2D1.1",2020
"15812","12","2019","67","84","11","0","0","0","0","0","NA","0","1","0","0","6","0","40","21","0","2","19","2K2.1",2020
"15813","1","2020","27","27","3","0","0","0","0","0","0","0","2","0","0","3","0","47","12","0","0","","2D1.1",2020
"15814","10","2019","39","41","0","0","0","0","0","0","NA","0","1","0","0","2","0","36","34","0","8","2 3 4 61 64 831","2G2.2",2020
"15815","1","2020","36","46","12","0","0","0","0","0","NA","0","1","0","0","2","0","28","9","0","8","1206 16","2K2.1",2020
"15816","1","2020","0","21","1","0","0","0","0","0","0","0","2","0","0","3","0","22","12","0","8","1206 11 16 1200 61 676 1200 846","2X4.1",2020
"15817","12","2019","180","180","6","0","0","180","0","1","NA","0","1","0","0","1","0","30","34","0","0","","2K2.1",2020
"15818","12","2019","60","60","0","0","1","60","0","0","0","0","1","0","0","3","1","40","9","1","0","","2D1.1",2020
"15819","1","2020","12.03","21","0","0","0","0","0","0","NA","0","2","0","0","2","0","34","22","0","8","2 3 4 1206 64 679","2S1.1",2020
"15820","1","2020","41","60","0","0","1","60","0","0","0","0","1","0","0","3","0","38","12","1","2","19","2D1.1",2020
"15821","1","2020","0","0","0","0","0","0","0","0","1","0","2","0","0","3","0","35","34","0","0","","2D1.1",2020
"15822","12","2019","60","60","2","0","0","0","0","0","NA","0","1","0","0","2","0","60","34","0","0","","2G1.3",2020
"15823","1","2020","6","6","0","0","1","0","0","0","0","0","2","0","0","2","0","25","10","0","0","","2D1.1",2020
"15824","1","2020","85","78","0","0","0","0","0","0","NA","1","1","0","0","1","0","36","34","1","0","","2M5.2",2020
"15825","10","2019","1.66","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","0","","2L1.2",2020
"15826","1","2020","100","262","8","1","0","60","1","0","0","0","1","0","0","2","0","28","8","0","2","19 2 3 4","2D1.1",2020
"15827","12","2019","235","235","4","1","1","84","0","0","NA","0","1","0","0","2","0","25","12","0","0","","2B3.1",2020
"15828","1","2020","72","130","19","0","0","0","0","0","0","0","1","0","0","1","1","49","34","0","2","19 1211 15 60 61 826","2D1.1",2020
"15829","1","2020","46","46","11","0","0","0","0","0","NA","0","1","0","0","2","0","31","9","0","0","","2K2.1",2020
"15830","1","2020","57","135","3","0","0","0","0","0","NA","0","1","0","0","2","0","47","34","1","2","19","2S1.1",2020
"15831","1","2020","0.03","10","0","0","0","0","0","0","1","0","2","0","0","1","1","30","32","0","2","19","2D1.1",2020
"15832","1","2020","150","168","3","0","0","120","0","0","0","0","2","0","3","2","0","44","12","0","8","14 17 826 831","2D1.1",2020
"15833","1","2020","72","87","6","0","0","0","0","0","NA","1","1","0","0","1","0","38","10","0","8","1211 15 686 826 831","2G2.2",2020
